,listing_id,host_id
28113,21091942,5901
28114,34018953,2514
28115,34018953,2920
28116,34018953,3557
28117,34018953,5901
28118,15900662,2516
28119,15938543,2519
28120,15939853,2520
28121,15950291,2522
28122,15951264,2523
28123,15994151,2525
28124,15995054,2526
28125,15995054,5630
28126,32315673,2526
28127,32315673,5630
28128,15995256,2527
28129,16014290,2528
28130,26631527,2528
28131,16014822,2529
28132,32961784,2529
28133,16040788,2529
28134,16241568,2529
28135,16883926,2529
28136,16021223,2530
28137,35877817,2530
28138,16024432,2531
28139,16036162,2532
28140,16040880,2534
28141,16047378,2535
28142,16061393,2537
28143,16070753,2538
28144,16078257,2539
28145,16080027,2540
28146,16080368,2540
28147,16080609,2540
28148,16080777,2540
28149,16080972,2540
28150,40227188,2540
28151,16082783,2541
28152,16083430,2542
28153,16093496,2543
28154,16096313,2544
28155,16098141,2546
28156,16438973,2546
28157,24530343,2546
28158,30945675,2546
28159,16098397,2547
28160,16586560,2547
28161,18710290,2547
28162,16106088,2548
28163,16109089,2549
28164,16109822,2550
28165,16112908,2551
28166,21055775,2551
28167,22984967,2551
28168,24313058,2551
28169,24313340,2551
28170,27352519,2551
28171,16116517,2553
28172,16123141,2554
28173,16143862,2555
28174,16154927,2556
28175,16200692,2557
28176,18975423,2557
28177,16206620,2558
28178,16215086,2559
28179,16215618,2560
28180,16225194,2560
28181,16225933,2560
28182,16239540,2561
28183,16265003,2563
28184,16268543,2563
28185,16266066,2564
28186,16283000,2565
28187,16283775,2565
28188,16284172,2565
28189,16306950,2565
28190,17431651,2565
28191,23933397,2565
28192,16283750,2566
28193,19835727,2566
28194,16295260,2567
28195,16819716,2567
28196,29846588,2567
28197,16297688,2568
28198,16705906,2568
28199,24154691,2568
28200,28174390,2568
28201,16301936,2569
28202,16466003,2569
28203,16668431,2569
28204,17635099,2569
28205,17712368,2569
28206,17712517,2569
28207,17710577,2569
28208,17710745,2569
28209,17710991,2569
28210,17711349,2569
28211,29562062,2569
28212,29562942,2569
28213,29563295,2569
28214,34015243,2569
28215,17711180,2569
28216,17711515,2569
28217,17711791,2569
28218,17711943,2569
28219,17712076,2569
28220,29559311,2570
28221,29561192,2570
28222,16307823,2571
28223,17416000,2571
28224,16317661,2572
28225,16344176,2573
28226,16344398,2573
28227,16344610,2573
28228,21680518,2573
28229,16349352,2575
28230,16349352,6015
28231,34866169,2575
28232,34866169,6015
28233,16366795,2577
28234,16387037,2578
28235,16448513,2581
28236,21006550,2582
28237,21006500,2582
28238,21006511,2582
28239,21006529,2582
28240,21006541,2582
28241,21006564,2582
28242,31712660,2582
28243,36110509,2582
28244,41119647,2582
28245,16449548,2583
28246,16449548,2635
28247,16449548,4669
28248,16736261,2583
28249,16736261,2635
28250,16736261,4669
28251,23120336,2583
28252,23120336,2635
28253,23120336,4669
28254,26315493,2583
28255,26315493,2635
28256,26315493,4669
28257,16450381,2584
28258,16450647,2584
28259,16460710,2587
28260,16466377,2589
28261,23770601,2589
28262,16466753,2590
28263,16472037,2591
28264,16472037,2897
28265,18059710,2591
28266,18059710,2897
28267,16489613,2592
28268,16750500,2592
28269,17885210,2592
28270,16496639,2593
28271,16512001,2595
28272,16540552,2596
28273,16546112,2597
28274,16611655,2597
28275,23133480,2597
28276,35454154,2597
28277,37271804,2597
28278,38646364,2597
28279,38822864,2597
28280,40178128,2597
28281,16551573,2598
28282,16553723,2599
28283,16553723,3400
28284,16553723,3524
28285,16553723,3719
28286,16553723,5774
28287,16553723,5798
28288,20241573,2599
28289,20241573,3400
28290,20241573,3524
28291,20241573,3719
28292,20241573,5774
28293,20241573,5798
28294,20927248,2599
28295,20927248,3400
28296,20927248,3524
28297,20927248,3719
28298,20927248,5774
28299,20927248,5798
28300,20928008,2599
28301,20928008,3400
28302,20928008,3524
28303,20928008,3719
28304,20928008,5774
28305,20928008,5798
28306,21483580,2599
28307,21483580,3400
28308,21483580,3524
28309,21483580,3719
28310,21483580,5774
28311,21483580,5798
28312,21910945,2599
28313,21910945,3400
28314,21910945,3524
28315,21910945,3719
28316,21910945,5774
28317,21910945,5798
28318,22133969,2599
28319,22133969,3400
28320,22133969,3524
28321,22133969,3719
28322,22133969,5774
28323,22133969,5798
28324,30974259,2599
28325,30974259,3400
28326,30974259,3524
28327,30974259,3719
28328,30974259,5774
28329,30974259,5798
28330,33191715,2599
28331,33191715,3400
28332,33191715,3524
28333,33191715,3719
28334,33191715,5774
28335,33191715,5798
28336,33382488,2599
28337,33382488,3400
28338,33382488,3524
28339,33382488,3719
28340,33382488,5774
28341,33382488,5798
28342,35988053,2599
28343,35988053,3400
28344,35988053,3524
28345,35988053,3719
28346,35988053,5774
28347,35988053,5798
28348,37155573,2599
28349,37155573,3400
28350,37155573,3524
28351,37155573,3719
28352,37155573,5774
28353,37155573,5798
28354,37199447,2599
28355,37199447,3400
28356,37199447,3524
28357,37199447,3719
28358,37199447,5774
28359,37199447,5798
28360,39070988,2599
28361,39070988,3400
28362,39070988,3524
28363,39070988,3719
28364,39070988,5774
28365,39070988,5798
28366,39074083,2599
28367,39074083,3400
28368,39074083,3524
28369,39074083,3719
28370,39074083,5774
28371,39074083,5798
28372,40554500,2599
28373,40554500,3400
28374,40554500,3524
28375,40554500,3719
28376,40554500,5774
28377,40554500,5798
28378,40555365,2599
28379,40555365,3400
28380,40555365,3524
28381,40555365,3719
28382,40555365,5774
28383,40555365,5798
28384,40555727,2599
28385,40555727,3400
28386,40555727,3524
28387,40555727,3719
28388,40555727,5774
28389,40555727,5798
28390,40555974,2599
28391,40555974,3400
28392,40555974,3524
28393,40555974,3719
28394,40555974,5774
28395,40555974,5798
28396,40797607,2599
28397,40797607,3400
28398,40797607,3524
28399,40797607,3719
28400,40797607,5774
28401,40797607,5798
28402,16586330,2603
28403,16586330,3674
28404,16711755,2603
28405,16711755,3674
28406,21623014,2603
28407,21623014,3674
28408,16599980,2604
28409,26638933,2604
28410,16602727,2605
28411,16607385,2606
28412,16616113,2609
28413,17358088,2609
28414,21485616,2609
28415,23338341,2609
28416,24674708,2609
28417,16625342,2612
28418,22192107,2612
28419,22578673,2612
28420,16643171,2613
28421,16647368,2614
28422,16648420,2615
28423,16755412,2615
28424,17011115,2615
28425,17484833,2615
28426,18012728,2615
28427,18013684,2615
28428,16657130,2616
28429,16661676,2618
28430,16669517,2619
28431,16672602,2620
28432,16678462,2622
28433,16685100,2623
28434,16697655,2624
28435,16700624,2625
28436,28429323,2625
28437,16701564,2627
28438,16703399,2628
28439,33335205,2628
28440,21808013,2628
28441,24029023,2628
28442,22111424,2628
28443,24027388,2628
28444,25470965,2628
28445,32535537,2628
28446,16713766,2629
28447,16714747,2631
28448,16714747,3247
28449,19584058,2631
28450,19584058,3247
28451,31432518,2631
28452,31432518,3247
28453,16714831,2632
28454,16723753,2633
28455,34834055,2633
28456,16739499,2637
28457,16753089,2638
28458,16767096,2639
28459,16767780,2640
28460,16795803,2640
28461,16796020,2640
28462,16796220,2640
28463,17488636,2640
28464,22277496,2640
28465,22277915,2640
28466,22292820,2640
28467,22292959,2640
28468,16769025,2641
28469,23157160,2641
28470,16781070,2643
28471,16815357,2644
28472,23502347,2644
28473,41662778,2644
28474,26055658,2644
28475,35344389,2644
28476,41023389,2644
28477,41029784,2644
28478,41030957,2644
28479,16823438,2645
28480,16823438,3210
28481,36017439,2645
28482,36017439,3210
28483,16828859,2646
28484,21602626,2647
28485,27079572,2647
28486,27151109,2647
28487,27588114,2647
28488,16834181,2648
28489,16834843,2649
28490,18629180,2649
28491,24482489,2649
28492,24664551,2649
28493,40218538,2649
28494,16835175,2650
28495,16848845,2651
28496,17852874,2651
28497,24587964,2651
28498,20204551,2651
28499,34323820,2651
28500,16877798,2654
28501,16883483,2655
28502,16891996,2656
28503,16893621,2657
28504,16904103,2658
28505,16907332,2659
28506,24821053,2659
28507,28202395,2659
28508,29999429,2659
28509,16935398,2665
28510,16988992,2665
28511,16936642,2666
28512,19944751,2666
28513,25809154,2666
28514,16936856,2667
28515,30871239,2670
28516,31157004,2670
28517,16952147,2671
28518,16954002,2672
28519,16961140,2673
28520,16964230,2674
28521,31239639,2674
28522,16964248,2675
28523,16969122,2676
28524,16969122,4225
28525,16971171,2676
28526,16971171,4225
28527,16971379,2676
28528,16971379,4225
28529,16971579,2676
28530,16971579,4225
28531,24352294,2676
28532,24352294,4225
28533,16975823,2678
28534,16982520,2680
28535,23484028,2680
28536,16992128,2681
28537,19718244,2681
28538,23744308,2681
28539,27330646,2681
28540,17034566,2683
28541,20753281,2683
28542,17036065,2684
28543,17096373,2687
28544,17096560,2687
28545,17096617,2687
28546,18344000,2687
28547,18345382,2687
28548,18346190,2687
28549,18347196,2687
28550,18347279,2687
28551,18347626,2687
28552,18347706,2687
28553,22183673,2687
28554,22184039,2687
28555,22184533,2687
28556,17108590,2688
28557,17138619,2690
28558,17139774,2691
28559,17139774,3794
28560,17139774,4136
28561,17139774,5189
28562,17139774,5690
28563,22376169,2691
28564,22376169,3794
28565,22376169,4136
28566,22376169,5189
28567,22376169,5690
28568,23956049,2691
28569,23956049,3794
28570,23956049,4136
28571,23956049,5189
28572,23956049,5690
28573,29276317,2691
28574,29276317,3794
28575,29276317,4136
28576,29276317,5189
28577,29276317,5690
28578,32723743,2691
28579,32723743,3794
28580,32723743,4136
28581,32723743,5189
28582,32723743,5690
28583,17147983,2693
28584,17565703,2693
28585,17148346,2695
28586,17148346,3679
28587,17148346,3715
28588,21658049,2695
28589,21658049,3679
28590,21658049,3715
28591,21889818,2695
28592,21889818,3679
28593,21889818,3715
28594,17163749,2696
28595,17165992,2697
28596,19550935,2697
28597,17171428,2698
28598,32249926,2698
28599,33929378,2698
28600,38541859,2698
28601,26986746,2698
28602,31405942,2698
28603,31405332,2698
28604,17171754,2699
28605,18519567,2699
28606,17182051,2701
28607,21781698,2701
28608,32320357,2701
28609,17183384,2702
28610,17183384,2954
28611,17183384,3693
28612,23604710,2702
28613,23604710,2954
28614,23604710,3693
28615,18335702,2702
28616,18335702,2954
28617,18335702,3693
28618,21710830,2702
28619,21710830,2954
28620,21710830,3693
28621,21736462,2702
28622,21736462,2954
28623,21736462,3693
28624,21745416,2702
28625,21745416,2954
28626,21745416,3693
28627,23604133,2702
28628,23604133,2954
28629,23604133,3693
28630,23604992,2702
28631,23604992,2954
28632,23604992,3693
28633,23745822,2702
28634,23745822,2954
28635,23745822,3693
28636,24729728,2702
28637,24729728,2954
28638,24729728,3693
28639,25044094,2702
28640,25044094,2954
28641,25044094,3693
28642,25093028,2702
28643,25093028,2954
28644,25093028,3693
28645,35188957,2702
28646,35188957,2954
28647,35188957,3693
28648,40835685,2702
28649,40835685,2954
28650,40835685,3693
28651,40837440,2702
28652,40837440,2954
28653,40837440,3693
28654,17189802,2703
28655,22058371,2703
28656,23901309,2703
28657,30375316,2703
28658,17196706,2704
28659,17196706,2743
28660,17196706,3745
28661,17418316,2704
28662,17418316,2743
28663,17418316,3745
28664,22074273,2704
28665,22074273,2743
28666,22074273,3745
28667,17207113,2705
28668,21196577,2705
28669,21197448,2705
28670,17208677,2706
28671,17246467,2706
28672,20916575,2706
28673,17208767,2707
28674,17228964,2709
28675,17384676,2709
28676,25136310,2709
28677,25136430,2709
28678,25858506,2709
28679,27671372,2709
28680,17234920,2710
28681,19755044,2710
28682,22676933,2710
28683,17236983,2712
28684,18504584,2712
28685,19759880,2712
28686,25801960,2712
28687,28947038,2712
28688,28959401,2712
28689,28961973,2712
28690,35677096,2712
28691,17237412,2713
28692,17268692,2713
28693,17476516,2713
28694,17284584,2713
28695,17891054,2713
28696,17899787,2713
28697,18303005,2713
28698,22630932,2713
28699,24161023,2713
28700,26355092,2713
28701,32497975,2713
28702,17244980,2714
28703,17244980,6247
28704,36312890,2714
28705,36312890,6247
28706,17253163,2715
28707,20209689,2715
28708,38956778,2715
28709,20073267,2715
28710,17275422,2717
28711,17278881,2718
28712,17278881,3640
28713,21453601,2718
28714,21453601,3640
28715,17282111,2719
28716,17282145,2720
28717,20586133,2721
28718,25805494,2721
28719,17283130,2722
28720,17324343,2724
28721,17337240,2726
28722,17337240,3028
28723,17337240,3393
28724,17337240,6091
28725,17337240,6096
28726,17337240,6489
28727,18665558,2726
28728,18665558,3028
28729,18665558,3393
28730,18665558,6091
28731,18665558,6096
28732,18665558,6489
28733,20193833,2726
28734,20193833,3028
28735,20193833,3393
28736,20193833,6091
28737,20193833,6096
28738,20193833,6489
28739,20885686,2726
28740,20885686,3028
28741,20885686,3393
28742,20885686,6091
28743,20885686,6096
28744,20885686,6489
28745,35340389,2726
28746,35340389,3028
28747,35340389,3393
28748,35340389,6091
28749,35340389,6096
28750,35340389,6489
28751,35369508,2726
28752,35369508,3028
28753,35369508,3393
28754,35369508,6091
28755,35369508,6096
28756,35369508,6489
28757,38181557,2726
28758,38181557,3028
28759,38181557,3393
28760,38181557,6091
28761,38181557,6096
28762,38181557,6489
28763,38207548,2726
28764,38207548,3028
28765,38207548,3393
28766,38207548,6091
28767,38207548,6096
28768,38207548,6489
28769,17344518,2727
28770,17350659,2728
28771,17352443,2728
28772,17354111,2728
28773,17355697,2728
28774,17355390,2729
28775,18772706,2729
28776,17361078,2730
28777,18992840,2731
28778,17377049,2733
28779,17379732,2735
28780,17379732,4862
28781,27298109,2735
28782,27298109,4862
28783,17399928,2737
28784,17400934,2738
28785,17401000,2739
28786,17402409,2739
28787,17404633,2739
28788,17403461,2739
28789,17403902,2739
28790,17405125,2739
28791,19553947,2739
28792,19554327,2739
28793,17405518,2741
28794,18286646,2741
28795,18287596,2741
28796,18287956,2741
28797,17412772,2742
28798,18696258,2742
28799,17421868,2745
28800,17421868,3676
28801,21627758,2745
28802,21627758,3676
28803,17444330,2747
28804,17460834,2749
28805,17462589,2750
28806,17471581,2752
28807,17494422,2753
28808,22275233,2753
28809,17505338,2754
28810,17506777,2755
28811,17507184,2756
28812,17507184,3694
28813,21759439,2756
28814,21759439,3694
28815,17507665,2757
28816,17507665,3279
28817,19699850,2757
28818,19699850,3279
28819,17512484,2758
28820,17536753,2759
28821,20219981,2759
28822,17542222,2760
28823,31436491,2760
28824,17544132,2761
28825,31067924,2761
28826,17545351,2762
28827,17556329,2764
28828,17557448,2765
28829,17557966,2766
28830,38905348,2766
28831,17565378,2767
28832,17568523,2768
28833,17689498,2768
28834,19110646,2768
28835,23809785,2768
28836,24159605,2768
28837,24909405,2768
28838,27361349,2768
28839,28661366,2768
28840,30232148,2768
28841,32417034,2768
28842,35221207,2768
28843,17570820,2769
28844,17571186,2770
28845,17585061,2772
28846,17585712,2772
28847,17633295,2772
28848,17587616,2773
28849,17604547,2773
28850,19446900,2773
28851,17589211,2774
28852,17599629,2775
28853,17604139,2776
28854,17607796,2777
28855,17614290,2778
28856,17616207,2779
28857,17616207,3589
28858,18599373,2779
28859,18599373,3589
28860,21272761,2779
28861,21272761,3589
28862,32090530,2779
28863,32090530,3589
28864,17618439,2780
28865,39983234,2781
28866,35735897,2781
28867,36354118,2781
28868,36700819,2781
28869,36700945,2781
28870,39244827,2781
28871,39629564,2781
28872,39982937,2781
28873,41350165,2781
28874,17619214,2782
28875,17622173,2783
28876,17622173,6546
28877,38795844,2783
28878,38795844,6546
28879,17628047,2784
28880,27773402,2784
28881,31601015,2784
28882,17630224,2785
28883,17636292,2785
28884,17633463,2786
28885,17638670,2787
28886,36756741,2787
28887,22577722,2787
28888,17645433,2789
28889,17646187,2791
28890,17668746,2794
28891,17683825,2796
28892,17691137,2797
28893,24310960,2797
28894,17695887,2798
28895,17712325,2799
28896,17713862,2799
28897,18483374,2799
28898,36102843,2799
28899,19380457,2799
28900,31119966,2799
28901,31119969,2799
28902,20020990,2799
28903,20118862,2799
28904,20513878,2799
28905,41813159,2799
28906,20737066,2799
28907,20855227,2799
28908,20855462,2799
28909,20855639,2799
28910,20855747,2799
28911,20855862,2799
28912,20858765,2799
28913,20858824,2799
28914,21197757,2799
28915,21407976,2799
28916,21556487,2799
28917,24397953,2799
28918,21765062,2799
28919,21781555,2799
28920,21954312,2799
28921,36828340,2799
28922,22307101,2799
28923,22350613,2799
28924,22787835,2799
28925,23385976,2799
28926,23391680,2799
28927,23392204,2799
28928,23826449,2799
28929,23934232,2799
28930,24397950,2799
28931,24397952,2799
28932,25257719,2799
28933,25278418,2799
28934,25447870,2799
28935,25447873,2799
28936,25450919,2799
28937,25450920,2799
28938,25450921,2799
28939,27075052,2799
28940,27161632,2799
28941,27161633,2799
28942,27276600,2799
28943,27487179,2799
28944,27487181,2799
28945,41759630,2799
28946,28007603,2799
28947,28007604,2799
28948,28007605,2799
28949,28007607,2799
28950,28270704,2799
28951,28362593,2799
28952,28533286,2799
28953,29000600,2799
28954,29754390,2799
28955,29849123,2799
28956,30171253,2799
28957,33807448,2799
28958,30760469,2799
28959,30785484,2799
28960,31012216,2799
28961,31253964,2799
28962,31951012,2799
28963,31951014,2799
28964,32260742,2799
28965,32375500,2799
28966,32655890,2799
28967,32803380,2799
28968,33011782,2799
28969,33063787,2799
28970,33248461,2799
28971,33424001,2799
28972,33981807,2799
28973,34561553,2799
28974,35025806,2799
28975,35478377,2799
28976,36228861,2799
28977,41759639,2799
28978,41759640,2799
28979,36655787,2799
28980,36655804,2799
28981,37559420,2799
28982,37559423,2799
28983,37559426,2799
28984,37937148,2799
28985,38153699,2799
28986,38692428,2799
28987,39464328,2799
28988,39718784,2799
28989,40257214,2799
28990,40390439,2799
28991,40390441,2799
28992,40390443,2799
28993,40390445,2799
28994,40772201,2799
28995,41026498,2799
28996,41360475,2799
28997,41361627,2799
28998,41361632,2799
28999,41361634,2799
29000,41361636,2799
29001,41361637,2799
29002,41361638,2799
29003,41361642,2799
29004,41393430,2799
29005,41393431,2799
29006,41553864,2799
29007,41553865,2799
29008,41553869,2799
29009,41553870,2799
29010,41553873,2799
29011,41553875,2799
29012,41553878,2799
29013,41759618,2799
29014,41759619,2799
29015,41759623,2799
29016,41759628,2799
29017,41759632,2799
29018,41759633,2799
29019,41759634,2799
29020,41759637,2799
29021,41759642,2799
29022,41759647,2799
29023,41760997,2799
29024,41760999,2799
29025,41767003,2799
29026,41813160,2799
29027,41813161,2799
29028,17716788,2802
29029,17724412,2803
29030,17724412,6094
29031,35358873,2803
29032,35358873,6094
29033,37030293,2803
29034,37030293,6094
29035,17742630,2805
29036,18345433,2805
29037,19898725,2805
29038,18745187,2805
29039,17743745,2806
29040,17743745,3234
29041,17743745,3511
29042,19552723,2806
29043,19552723,3234
29044,19552723,3511
29045,20867622,2806
29046,20867622,3234
29047,20867622,3511
29048,17746461,2807
29049,17765078,2809
29050,17792220,2811
29051,18031461,2811
29052,17802472,2812
29053,17820078,2812
29054,17805776,2813
29055,17806189,2814
29056,17808628,2816
29057,21321824,2816
29058,17810879,2817
29059,17843315,2817
29060,24821955,2817
29061,17821568,2818
29062,17826963,2818
29063,38921972,2818
29064,38991764,2818
29065,17823341,2819
29066,17827547,2820
29067,17828367,2821
29068,28074119,2821
29069,28180218,2821
29070,31466867,2821
29071,17828875,2822
29072,19782285,2822
29073,19787028,2822
29074,19870533,2822
29075,23535563,2822
29076,28864874,2822
29077,17829317,2823
29078,23479454,2823
29079,23991724,2823
29080,24158409,2823
29081,17830439,2824
29082,17840708,2824
29083,17854895,2824
29084,17875720,2824
29085,20479073,2824
29086,17835930,2826
29087,17842013,2827
29088,17842013,6336
29089,24383877,2827
29090,24383877,6336
29091,36905549,2827
29092,36905549,6336
29093,17843141,2829
29094,17856200,2832
29095,17871062,2835
29096,17873311,2835
29097,21066873,2835
29098,21067517,2835
29099,17871902,2836
29100,17877935,2838
29101,20670535,2838
29102,21049538,2838
29103,26816043,2838
29104,26895659,2838
29105,27324152,2838
29106,41589762,2838
29107,17878055,2839
29108,17889068,2841
29109,17892911,2842
29110,17917093,2843
29111,18825753,2843
29112,21398115,2843
29113,23679265,2843
29114,24613884,2843
29115,25378128,2843
29116,25918346,2843
29117,30243956,2843
29118,32696524,2843
29119,34446720,2843
29120,36127570,2843
29121,36158347,2843
29122,36159951,2843
29123,36160357,2843
29124,36160904,2843
29125,36161500,2843
29126,36162003,2843
29127,36404950,2843
29128,36744061,2843
29129,37253391,2843
29130,37472841,2843
29131,38342217,2843
29132,38356216,2843
29133,40248754,2843
29134,40359675,2843
29135,40604479,2843
29136,17922296,2844
29137,18123356,2844
29138,30533921,2844
29139,17922974,2845
29140,20191214,2845
29141,32397514,2845
29142,17931821,2848
29143,17933326,2849
29144,23805739,2849
29145,17933546,2850
29146,17937168,2851
29147,17941361,2853
29148,18105868,2853
29149,21434465,2853
29150,24438794,2853
29151,33521060,2853
29152,33538727,2853
29153,33539048,2853
29154,33539367,2853
29155,17942772,2855
29156,20727420,2855
29157,17942908,2856
29158,17943402,2857
29159,17950293,2858
29160,17950293,3182
29161,17950293,3569
29162,17950763,2858
29163,17950763,3182
29164,17950763,3569
29165,19352642,2858
29166,19352642,3182
29167,19352642,3569
29168,21149268,2858
29169,21149268,3182
29170,21149268,3569
29171,29415492,2858
29172,29415492,3182
29173,29415492,3569
29174,17953100,2859
29175,17953100,3886
29176,17953100,3943
29177,17953100,6180
29178,33032799,2859
29179,33032799,3886
29180,33032799,3943
29181,33032799,6180
29182,22864792,2859
29183,22864792,3886
29184,22864792,3943
29185,22864792,6180
29186,23127845,2859
29187,23127845,3886
29188,23127845,3943
29189,23127845,6180
29190,35873768,2859
29191,35873768,3886
29192,35873768,3943
29193,35873768,6180
29194,17955403,2861
29195,17958140,2863
29196,17961530,2865
29197,40730328,2866
29198,17977257,2867
29199,17979001,2869
29200,17980661,2870
29201,17980661,5914
29202,34113640,2870
29203,34113640,5914
29204,18687366,2874
29205,18654492,2874
29206,18687525,2874
29207,20524563,2874
29208,20590253,2874
29209,20590297,2874
29210,20606710,2874
29211,27250024,2874
29212,35475440,2874
29213,35476358,2874
29214,35606687,2874
29215,35637416,2874
29216,17992732,2875
29217,17993881,2876
29218,17998442,2877
29219,17998659,2878
29220,23227238,2878
29221,18000966,2880
29222,18002763,2881
29223,18006612,2884
29224,18006612,3168
29225,19302834,2884
29226,19302834,3168
29227,19603506,2884
29228,19603506,3168
29229,19647605,2884
29230,19647605,3168
29231,19647945,2884
29232,19647945,3168
29233,19820986,2884
29234,19820986,3168
29235,20027032,2885
29236,28455338,2886
29237,18016545,2888
29238,18030539,2889
29239,18030539,3521
29240,20914158,2889
29241,20914158,3521
29242,18035119,2890
29243,18037051,2892
29244,18039448,2893
29245,18050143,2894
29246,18055030,2895
29247,18055364,2896
29248,18068596,2898
29249,18069177,2899
29250,18076596,2900
29251,18093243,2900
29252,18123975,2900
29253,19976580,2900
29254,19999791,2900
29255,20537661,2900
29256,23148782,2900
29257,30684760,2900
29258,30691026,2900
29259,18082791,2901
29260,18083261,2902
29261,18084474,2903
29262,18090470,2904
29263,18092051,2905
29264,33806900,2905
29265,18093299,2906
29266,18103437,2907
29267,18109920,2908
29268,18118687,2908
29269,18134327,2908
29270,18134592,2908
29271,18595762,2908
29272,18116563,2909
29273,18133963,2910
29274,18134317,2911
29275,18134559,2912
29276,18138730,2913
29277,18153283,2916
29278,22453791,2916
29279,18164510,2918
29280,18165764,2919
29281,18171273,2921
29282,18174522,2922
29283,30490139,2922
29284,33134891,2922
29285,18190486,2927
29286,18191543,2927
29287,18191905,2927
29288,18195136,2929
29289,18202024,2930
29290,18213011,2931
29291,18213011,4295
29292,19177882,2931
29293,19177882,4295
29294,21480862,2931
29295,21480862,4295
29296,24654773,2931
29297,24654773,4295
29298,28122273,2931
29299,28122273,4295
29300,28122729,2931
29301,28122729,4295
29302,28123275,2931
29303,28123275,4295
29304,29390295,2931
29305,29390295,4295
29306,28306202,2931
29307,28306202,4295
29308,18219035,2932
29309,18220196,2932
29310,18220286,2932
29311,18220194,2934
29312,18233686,2937
29313,18236172,2938
29314,23416288,2938
29315,18244017,2939
29316,18251506,2941
29317,18253195,2942
29318,40090535,2942
29319,18261674,2943
29320,26946757,2943
29321,18266736,2944
29322,18272131,2946
29323,30497187,2946
29324,18282201,2947
29325,18946208,2947
29326,18304809,2949
29327,18307578,2950
29328,18316509,2952
29329,18321149,2953
29330,18342358,2955
29331,18343045,2956
29332,18354501,2957
29333,18356781,2959
29334,18358962,2960
29335,23983557,2960
29336,37817119,2960
29337,18361504,2961
29338,18367427,2962
29339,18380791,2964
29340,18383734,2966
29341,18394769,2968
29342,18401129,2969
29343,18418851,2970
29344,18418851,4742
29345,18525680,2970
29346,18525680,4742
29347,18767716,2970
29348,18767716,4742
29349,26710990,2970
29350,26710990,4742
29351,18428271,2971
29352,25335802,2971
29353,18431613,2972
29354,18432422,2972
29355,25456632,2972
29356,33935068,2972
29357,39843096,2972
29358,18437720,2973
29359,18441431,2974
29360,18441431,2988
29361,18441431,3678
29362,18441431,3720
29363,18506823,2974
29364,18506823,2988
29365,18506823,3678
29366,18506823,3720
29367,21639961,2974
29368,21639961,2988
29369,21639961,3678
29370,21639961,3720
29371,21913757,2974
29372,21913757,2988
29373,21913757,3678
29374,21913757,3720
29375,31644251,2974
29376,31644251,2988
29377,31644251,3678
29378,31644251,3720
29379,18447620,2975
29380,18458919,2977
29381,18468989,2978
29382,18470516,2979
29383,18474960,2980
29384,18480477,2981
29385,18481899,2982
29386,18484166,2983
29387,18484979,2984
29388,18486647,2985
29389,18507097,2989
29390,18519635,2991
29391,18519635,3742
29392,22061232,2991
29393,22061232,3742
29394,18540934,2992
29395,18567294,2992
29396,21368158,2992
29397,21534669,2992
29398,21535561,2992
29399,18543795,2995
29400,18548324,2997
29401,21324737,2997
29402,25477208,2997
29403,28598357,2997
29404,31433223,2997
29405,18554956,2999
29406,18554956,3454
29407,18554956,4237
29408,24181499,2999
29409,24181499,3454
29410,24181499,4237
29411,20581735,2999
29412,20581735,3454
29413,20581735,4237
29414,30726625,2999
29415,30726625,3454
29416,30726625,4237
29417,24375781,2999
29418,24375781,3454
29419,24375781,4237
29420,18557270,3000
29421,18564664,3002
29422,18885125,3002
29423,18564670,3003
29424,18573558,3004
29425,18574528,3005
29426,18578104,3007
29427,25282679,3008
29428,25282679,6072
29429,25284077,3008
29430,25284077,6072
29431,25285107,3008
29432,25285107,6072
29433,25285519,3008
29434,25285519,6072
29435,35232147,3008
29436,35232147,6072
29437,25450291,3009
29438,25451377,3009
29439,25451632,3009
29440,25451888,3009
29441,18578135,3010
29442,18696881,3010
29443,18584864,3012
29444,18595345,3014
29445,18605398,3016
29446,18613170,3017
29447,18613625,3018
29448,18614841,3019
29449,18614841,3362
29450,18614841,3599
29451,18614841,3981
29452,19974664,3019
29453,19974664,3362
29454,19974664,3599
29455,19974664,3981
29456,21304394,3019
29457,21304394,3362
29458,21304394,3599
29459,21304394,3981
29460,23338544,3019
29461,23338544,3362
29462,23338544,3599
29463,23338544,3981
29464,23660566,3019
29465,23660566,3362
29466,23660566,3599
29467,23660566,3981
29468,27336428,3019
29469,27336428,3362
29470,27336428,3599
29471,27336428,3981
29472,40983784,3019
29473,40983784,3362
29474,40983784,3599
29475,40983784,3981
29476,18621653,3021
29477,18621987,3021
29478,18629723,3022
29479,18631106,3023
29480,21093624,3023
29481,18651187,3024
29482,18652949,3025
29483,18664479,3027
29484,18685075,3030
29485,18685075,5451
29486,30983637,3030
29487,30983637,5451
29488,32559796,3030
29489,32559796,5451
29490,18695662,3032
29491,18695662,3453
29492,28773603,3032
29493,28773603,3453
29494,20579614,3032
29495,20579614,3453
29496,23868313,3032
29497,23868313,3453
29498,23868974,3032
29499,23868974,3453
29500,18696503,3033
29501,18700526,3034
29502,18724596,3034
29503,18725750,3034
29504,18725914,3034
29505,18726014,3034
29506,18761518,3034
29507,18761754,3034
29508,18895321,3034
29509,18895386,3034
29510,18895447,3034
29511,18703769,3037
