,ID,Property
1713,4908933,6
1714,4910786,23
1715,4923704,1
1716,4929989,55
1717,4934966,1
1718,4941276,75
1719,4947934,15
1720,4949873,275
1721,4975097,7
1722,4978014,37
1723,4981325,276
1724,4983858,277
1725,5339377,278
1726,5339378,227
1727,5339395,279
1728,4984307,37
1729,4986173,2
1730,4994547,40
1731,4997043,1
1732,5001864,33
1733,6570878,36
1734,5003536,36
1735,5004129,48
1736,5008897,33
1737,5011060,10
1738,5011877,2
1739,38535477,229
1740,5017807,7
1741,5019324,180
1742,26316702,103
1743,26317056,103
1744,26321205,280
1745,26322117,280
1746,26322274,35
1747,5019386,27
1748,5026213,65
1749,5027292,281
1750,5035626,42
1751,5046283,51
1752,5046686,37
1753,5049705,216
1754,5053634,282
1755,7255509,282
1756,36132078,208
1757,5068948,1
1758,5073022,36
1759,5077501,207
1760,5082596,231
1761,5083861,141
1762,24145225,10
1763,5088146,40
1764,5098257,283
1765,5100678,52
1766,5102729,6
1767,5103889,26
1768,5113102,82
1769,5121343,1
1770,5124492,20
1771,21641377,20
1772,5125230,6
1773,5125624,36
1774,5126139,2
1775,5135954,50
1776,5145345,201
1777,5147002,54
1778,5147450,10
1779,5147937,10
1780,5156376,6
1781,5161839,2
1782,5161994,7
1783,5162493,10
1784,5169428,61
1785,5181055,55
1786,6582154,96
1787,5187829,23
1788,5208718,42
1789,5208776,3
1790,7249492,51
1791,14206574,122
1792,5233175,40
1793,5235956,10
1794,5236267,284
1795,5237474,2
1796,5240595,15
1797,5245908,2
1798,5246064,40
1799,5248034,229
1800,5250371,2
1801,16641299,1
1802,5260578,40
1803,30780546,36
1804,5267674,243
1805,5271065,1
1806,5274505,36
1807,5274812,10
1808,5278697,84
1809,5278812,84
1810,8701984,84
1811,8813187,276
1812,5279647,23
1813,5282842,40
1814,5284942,285
1815,5297295,132
1816,5302745,6
1817,5303894,36
1818,5304593,36
1819,5318170,20
1820,17917736,76
1821,5318727,23
1822,5325850,82
1823,5328122,90
1824,5333507,37
1825,5337123,1
1826,5337244,2
1827,5337330,7
1828,5343522,23
1829,5344178,286
1830,5344441,143
1831,7553893,32
1832,7657641,33
1833,5354287,6
1834,5360038,2
1835,5363568,1
1836,5367247,2
1837,5368743,139
1838,5368869,7
1839,5374251,4
1840,14444617,4
1841,5374345,180
1842,5374433,102
1843,5377974,2
1844,5380714,2
1845,5383373,10
1846,5392493,6
1847,5398549,27
1848,5408275,6
1849,5417830,287
1850,5423702,117
1851,5429096,126
1852,5431759,2
1853,5438762,288
1854,5692624,288
1855,5694117,288
1856,5911989,288
1857,5441568,289
1858,5444386,10
1859,5446258,290
1860,5447217,188
1861,5447341,188
1862,5447426,188
1863,5495552,188
1864,5530726,291
1865,5636417,188
1866,6098492,188
1867,5451690,30
1868,7106499,30
1869,5453554,2
1870,5454422,1
1871,5454681,54
1872,5455082,7
1873,5464935,7
1874,5456507,7
1875,5461045,96
1876,5465996,186
1877,32068642,13
1878,32070302,84
1879,32072151,276
1880,32072621,84
1881,32073188,20
1882,32073742,84
1883,5468627,6
1884,5469736,22
1885,5476371,292
1886,24196698,293
1887,5477637,7
1888,5484020,13
1889,5489378,18
1890,5490841,226
1891,5498837,6
1892,5506719,40
1893,5508264,2
1894,5510209,6
1895,5515910,50
1896,5517912,2
1897,5518673,26
1898,5533672,20
1899,7495513,20
1900,5537324,6
1901,5553393,1
1902,5557787,40
1903,5558522,1
1904,5561774,23
1905,5568673,46
1906,5578667,2
1907,5585116,6
1908,5588725,294
1909,5591740,10
1910,5596307,2
1911,5596590,27
1912,5598083,1
1913,5599753,13
1914,5599787,84
1915,5603775,295
1916,5611409,1
1917,23781699,139
1918,5611448,6
1919,5625020,40
1920,5631554,7
1921,5634370,32
1922,5635174,27
1923,5636882,6
1924,5636891,26
1925,5639484,32
1926,5641969,296
1927,5646738,2
1928,5655369,37
1929,5667408,92
1930,5679153,13
1931,5683026,143
1932,5684430,8
1933,5692815,27
1934,5697838,6
1935,5703206,2
1936,5707394,6
1937,5710711,186
1938,5717301,132
1939,5719511,2
1940,5723547,297
1941,5724415,297
1942,5725814,298
1943,5803348,297
1944,5803577,298
1945,5823046,297
1946,6360109,297
1947,6729350,298
1948,22790216,299
1949,5723959,300
1950,17212194,288
1951,17212408,301
1952,5724047,1
1953,5725563,2
1954,5726255,37
1955,5728184,13
1956,5728669,33
1957,5732621,1
1958,5737282,49
1959,5753094,54
1960,5755563,32
1961,5756016,2
1962,5757356,27
1963,5758143,2
1964,5758990,302
1965,5760938,6
1966,5769351,23
1967,5770153,6
1968,5770770,8
1969,5771322,6
1970,5773479,2
1971,5776388,1
1972,5777701,32
1973,5779343,40
1974,5780924,23
1975,5789942,2
1976,5791631,48
1977,5794507,96
1978,5794924,20
1979,21661518,20
1980,21661829,20
1981,5799127,65
1982,5801408,10
1983,5802706,139
1984,5802721,49
1985,5803062,6
1986,5803073,2
1987,5803327,2
1988,5808154,36
1989,5812525,13
1990,5817061,13
1991,5818402,15
1992,5818536,6
1993,5822409,6
1994,5825739,6
1995,5829860,6
1996,5831115,2
1997,5835671,96
1998,5836144,7
1999,5837277,23
2000,5848192,6
2001,5848967,40
2002,5850683,303
2003,5861319,132
2004,5862014,27
2005,5867421,51
2006,5867764,44
2007,13933372,304
2008,5870241,3
2009,5883344,2
2010,5883594,114
2011,5883693,10
2012,5883731,7
2013,5893367,92
2014,5896829,40
2015,5899881,2
2016,5901048,54
2017,5902413,9
2018,5910669,23
2019,5914107,9
2020,6099433,2
2021,5922542,26
2022,5922993,55
2023,5923107,36
2024,5923221,207
2025,5924742,305
2026,5924795,306
2027,5924810,306
2028,5926739,40
2029,5931295,7
2030,39430985,27
2031,5943793,6
2032,18692315,2
2033,5944831,6
2034,5945001,307
2035,5945119,6
2036,5946669,308
2037,5950923,114
2038,5952783,132
2039,5953276,6
2040,5962736,2
2041,5964122,26
2042,5965836,40
2043,5973187,10
2044,23427728,10
2045,5975673,103
2046,5977506,26
2047,9538116,26
2048,5978415,4
2049,5978897,67
2050,5978981,2
2051,5986364,37
2052,5987677,2
2053,5990221,132
2054,5990329,40
2055,5995787,10
2056,6001819,2
2057,6007430,1
2058,6010016,6
2059,6012825,203
2060,6051887,203
2061,6052153,73
2062,6052851,73
2063,6016010,13
2064,32324643,7
2065,6017947,6
2066,6021991,309
2067,6026788,112
2068,6038670,310
2069,36800631,6
2070,6039626,6
2071,6040176,27
2072,6041358,6
2073,6071274,6
2074,6042544,33
2075,6043173,6
2076,6050011,48
2077,6050217,9
2078,6061689,114
2079,6063034,96
2080,28206773,311
2081,28854292,312
2082,6068827,2
2083,6071516,22
2084,6073391,6
2085,6073542,6
2086,6073753,6
2087,6074405,6
2088,6073971,6
2089,6074202,6
2090,6074525,6
2091,6077849,15
2092,6078171,15
2093,15818638,10
2094,6078697,96
2095,6082555,49
2096,6085597,27
2097,6089905,40
2098,19322127,15
2099,6090205,96
2100,6099448,2
2101,6103703,92
2102,17074264,48
2103,33805922,180
2104,6113609,6
2105,6113812,6
2106,6113726,2
2107,6114401,6
2108,6114621,6
2109,6116227,91
2110,6124759,10
2111,6126578,20
2112,6127135,84
2113,6487376,20
2114,23448059,20
2115,6128009,33
2116,6130503,6
2117,6130771,14
2118,6131594,61
2119,6132999,9
2120,6138131,40
2121,6138258,37
2122,6140254,52
2123,6141024,313
2124,6184676,243
2125,6189888,291
2126,6622488,3
2127,6142002,2
2128,6144538,314
2129,8225943,315
2130,11198694,31
2131,6145430,7
2132,6145750,1
2133,6149910,87
2134,6157472,2
2135,6159527,316
2136,6162608,2
2137,6164789,15
2138,6167619,317
2139,6173292,49
2140,6173741,318
2141,6181645,2
2142,6191427,48
2143,6205026,36
2144,6206281,319
2145,6207611,84
2146,6282719,84
2147,6315156,84
2148,6327020,84
2149,6385463,84
2150,6385972,276
2151,12754110,84
2152,6209000,33
2153,30765786,33
2154,6213033,7
2155,6213935,10
2156,6214165,180
2157,6214231,2
2158,6236090,90
2159,6236506,320
2160,6244129,2
2161,6251499,2
2162,6252320,40
2163,6256503,27
2164,6259697,1
2165,6261378,321
2166,6264068,27
2167,6270164,96
2168,6273442,132
2169,6275412,40
2170,6696500,49
2171,31121906,27
2172,34305698,40
2173,6276068,33
2174,6276127,15
2175,6280565,36
2176,6286013,15
2177,6287895,1
2178,6290278,1
2179,6296080,322
2180,6296164,2
2181,6296730,7
2182,6296963,2
2183,6310982,17
2184,6406218,139
2185,6450927,15
2186,6501843,1
2187,6300801,49
2188,6310484,132
2189,6311347,15
2190,6314423,323
2191,6316478,2
2192,6316675,2
2193,6316700,324
2194,6316727,46
2195,6327350,96
2196,6332745,2
2197,6335846,9
2198,6335910,325
2199,6336437,26
2200,6343359,22
2201,6343625,53
2202,6347028,1
2203,6347966,67
2204,17525634,30
2205,6360166,40
2206,6368398,33
2207,6370390,326
2208,6375112,61
2209,6379013,327
2210,6386440,22
2211,6396529,2
2212,6408578,185
2213,6412036,33
2214,6413081,7
2215,6415984,7
2216,6422064,17
2217,6428210,142
2218,39054914,142
2219,6429072,6
2220,6434503,54
2221,6435120,328
2222,6436526,40
2223,6441921,266
2224,6445683,37
2225,6447973,7
2226,6449764,143
2227,6450905,2
2228,6450918,218
2229,6451292,6
2230,6459639,54
2231,6459699,40
2232,6462105,7
2233,6465092,40
2234,6472851,2
2235,6473103,23
2236,6479588,15
2237,6479840,329
2238,6480043,40
2239,6483561,4
2240,6487378,9
2241,6487616,1
2242,6496682,8
2243,6497891,10
2244,6498009,9
2245,6498322,49
2246,6498964,2
2247,6499222,27
2248,6502268,23
2249,6506062,10
2250,6512808,98
2251,6513216,6
2252,6514443,40
2253,6519368,7
2254,6519819,330
2255,6522279,39
2256,6525310,67
2257,6557154,226
2258,36893690,82
2259,6531070,37
2260,6533816,20
2261,6538162,23
2262,6539068,40
2263,6542230,92
2264,6542993,1
2265,6552088,8
2266,6553932,7
2267,6554612,2
2268,6563816,216
2269,6566821,40
2270,6571198,49
2271,6573451,15
2272,6579613,7
2273,6580583,6
2274,6581174,3
2275,6585484,10
2276,6589519,331
2277,6589591,27
2278,6589752,109
2279,6589820,23
2280,6593909,15
2281,6598408,92
2282,6602467,132
2283,6606786,1
2284,6606928,7
2285,6610840,7
2286,6612676,1
2287,6619892,124
2288,6713446,124
2289,6745986,127
2290,12121141,276
2291,15849178,124
2292,6621823,188
2293,6717597,188
2294,6717614,291
2295,6622939,40
2296,6625726,1
2297,6625907,6
2298,6627444,37
2299,6633093,1
2300,6642581,96
2301,6642851,8
2302,40803064,84
2303,6650438,49
2304,6650634,10
2305,6653490,32
2306,6654073,26
2307,6655259,126
2308,6655583,20
2309,24615740,332
2310,24790823,20
2311,27274874,162
2312,29093655,20
2313,6656449,333
2314,6714366,19
2315,6660013,46
2316,6670440,30
2317,7455037,334
2318,13444882,21
2319,18685013,201
2320,6671325,40
2321,6675482,6
2322,13666092,20
2323,6675640,6
2324,6675717,22
2325,6682438,9
2326,15643649,7
2327,6683522,40
2328,6691722,27
2329,6695397,15
2330,6695805,37
2331,6700875,40
2332,6701554,27
2333,6704388,122
2334,39720750,84
2335,6708754,10
2336,6710390,27
2337,6807578,2
2338,6807714,15
2339,6712011,6
2340,7787600,20
2341,6712085,46
2342,6713788,27
2343,39218325,142
2344,6721046,142
2345,6810738,84
2346,24460553,23
2347,24548407,20
2348,25000183,84
2349,25322392,20
2350,28159853,276
2351,33304970,20
2352,33322243,20
2353,33388540,142
2354,33444455,84
2355,36437755,20
2356,37555115,20
2357,40315913,54
2358,6722991,139
2359,6726148,1
2360,27413845,1
2361,6736554,216
2362,6740360,40
2363,6747689,40
2364,6748309,6
2365,6757702,22
2366,33586238,2
2367,6758419,2
2368,6773954,2
2369,8304515,2
2370,8304850,239
2371,6775020,2
2372,6777815,139
2373,6781416,111
2374,6782150,7
2375,6792955,40
2376,6799121,9
2377,6809965,1
2378,6812233,6
2379,6815852,40
2380,6821936,335
2381,6822655,33
2382,6827863,336
2383,6831422,6
2384,6839911,23
2385,6841957,40
2386,6842202,15
2387,6844021,4
2388,6844936,6
2389,33508581,317
2390,6858491,96
2391,6858494,2
2392,6860498,36
2393,6860550,10
2394,6867892,7
2395,6869819,1
2396,6885040,6
2397,6890986,36
2398,6891837,33
2399,41608533,37
2400,6893054,6
2401,6895746,10
2402,6899972,6
2403,6900665,6
2404,6901745,26
2405,6906781,1
2406,6907120,337
2407,40725562,2
2408,6907847,7
2409,6912716,49
2410,6913707,32
2411,6916728,40
2412,32229363,65
2413,6921233,40
2414,6922192,132
2415,6923247,67
2416,6925113,166
2417,6929566,6
2418,6931245,96
2419,6932001,6
2420,6932255,338
2421,6936580,61
2422,6937958,10
2423,6940817,87
2424,6943893,339
2425,22894768,6
2426,6945734,23
2427,6950855,27
2428,6966721,10
2429,6974235,146
2430,6978979,51
2431,6982655,54
2432,6998815,6
2433,6998816,6
2434,6999124,40
2435,7001450,207
2436,7001728,166
2437,7019809,40
2438,7032920,310
2439,7201708,310
2440,7045953,7
2441,7046989,10
2442,7048266,1
2443,7049481,1
2444,7049723,2
2445,7049864,10
2446,7050726,10
2447,7051923,15
2448,7059496,40
2449,7060284,2
2450,7060926,340
2451,7062449,6
2452,7063539,40
2453,7066794,341
2454,7086839,341
2455,32309333,3
2456,7066882,15
2457,7067094,1
2458,7070995,2
2459,7072371,27
2460,7072647,67
2461,24598418,63
2462,28451239,67
2463,32929836,96
2464,7073059,27
2465,7079897,15
2466,7082011,46
2467,7099867,96
2468,7107358,36
2469,7109451,6
2470,7114383,23
2471,7121302,10
2472,7129351,40
2473,7141593,103
2474,7142967,40
2475,7145075,40
2476,7146422,146
2477,7188215,10
2478,7189811,6
2479,7190340,10
2480,23137516,63
2481,7212061,1
2482,29321427,20
2483,7212261,2
2484,7218485,342
2485,21618065,226
2486,7222452,4
2487,7224622,343
2488,7225819,2
2489,7232695,142
2490,7232991,142
2491,7233131,20
2492,7233322,20
2493,7233524,162
2494,7239706,179
2495,7240050,344
2496,7245058,20
2497,7264154,20
2498,13140542,142
2499,13865244,20
2500,33423368,20
2501,7248982,49
2502,7249344,8
2503,7249417,7
2504,7249488,1
2505,13049921,1
2506,7249545,1
2507,7249694,96
2508,7249773,7
2509,7254518,345
2510,7258982,62
2511,7260901,10
2512,7272392,96
2513,7272898,40
2514,7284965,2
2515,7287946,6
2516,7289130,6
2517,7302858,40
2518,7314089,49
2519,7314238,49
2520,7314243,49
2521,7314247,7
2522,7319708,2
2523,22207128,346
2524,34379234,4
2525,7321066,33
2526,7323705,6
2527,7329602,20
2528,7335873,49
2529,7341893,2
2530,7345120,2
2531,7345398,6
2532,7346082,10
2533,7346985,7
2534,7347572,10
2535,7354154,226
2536,7356413,18
2537,7356416,20
2538,11732278,20
2539,7356709,15
2540,7359856,27
2541,7360312,13
2542,7361985,10
2543,7362298,18
2544,7363350,171
2545,7367013,2
2546,7375822,32
2547,7378850,36
2548,7380350,33
2549,7382486,15
2550,7384232,10
2551,7386091,75
2552,7386168,32
2553,7386930,9
2554,7387049,15
2555,7396080,13
2556,7402339,146
2557,7402418,2
2558,7412511,40
2559,7426474,5
2560,7434304,36
2561,7435613,4
2562,12807889,4
2563,7437987,10
2564,7438144,143
2565,7438250,9
2566,7446782,40
2567,7453188,1
2568,7453348,6
2569,7468126,347
2570,7470943,40
2571,7472532,10
2572,7482055,84
2573,7615810,84
2574,7699124,84
2575,7699545,84
2576,7699659,84
2577,7487387,10
2578,7492169,2
2579,7492356,9
2580,7495470,2
2581,7510950,6
2582,7512704,49
2583,7514721,2
2584,7516343,6
2585,7522021,54
2586,7529189,1
2587,7568956,9
2588,7569238,9
2589,7569828,40
2590,7573544,143
2591,7575989,7
2592,7577095,302
2593,24988207,302
2594,7589103,6
2595,7709126,4
2596,7594224,6
2597,7600437,26
2598,7601003,84
2599,17524723,20
2600,26446692,76
2601,7602473,61
2602,7607901,36
2603,7609146,7
2604,7612017,2
2605,7619887,10
2606,7623763,40
2607,39718699,2
2608,39718894,2
2609,39719098,2
2610,39719543,2
2611,39719726,33
2612,7625507,98
2613,7626593,98
2614,7626780,98
2615,7626807,1
2616,7626960,98
2617,7629988,348
2618,7978271,348
2619,7978775,349
2620,7979230,348
2621,7633861,129
2622,7643970,6
2623,7644345,350
2624,7708307,227
2625,7709948,227
2626,7720889,278
2627,13046233,227
2628,13046315,227
2629,13046365,227
2630,28667031,227
2631,28667882,351
2632,7645706,4
2633,8211941,32
2634,7660761,19
2635,25437887,116
2636,7663684,1
2637,7670929,27
2638,7678193,5
2639,7678316,6
2640,7689565,36
2641,7691042,27
2642,7715099,40
2643,7715595,27
2644,7716257,96
2645,7721066,48
2646,26266888,116
2647,7726406,107
2648,7728174,54
2649,7728561,352
2650,7731098,20
2651,23426632,40
2652,29419555,6
2653,7732405,6
2654,41710603,1
2655,7732813,2
2656,7737202,353
2657,14012440,354
2658,14720730,355
2659,40891945,356
2660,7738406,27
2661,7739443,7
2662,7743405,36
2663,13568748,4
2664,7743775,40
2665,7743936,2
2666,7745225,2
2667,7750915,61
2668,7754584,33
2669,7758757,10
2670,7762739,55
2671,7765336,25
2672,7768640,10
2673,7769304,162
2674,24206744,357
2675,26483572,142
2676,29436210,229
2677,7780945,84
2678,7781022,84
2679,7781072,358
2680,7782467,7
2681,7783145,359
2682,10880903,360
2683,10881646,359
2684,10882047,360
2685,19493866,361
2686,7786991,27
2687,7788144,27
2688,7788898,73
2689,7825583,73
2690,7794844,1
2691,7798639,362
2692,7806644,2
2693,7814416,49
2694,7814677,40
2695,7820385,2
2696,7820750,2
2697,7821654,2
2698,7829874,2
2699,7830329,1
2700,7831221,2
2701,7832444,6
2702,7836712,6
2703,7837401,4
2704,7840443,49
2705,7848639,36
2706,7849782,1
2707,7855454,146
2708,7858295,46
2709,7858440,40
2710,7861447,10
2711,7864774,36
2712,7868689,274
2713,7881894,103
2714,7885990,46
2715,7886243,46
2716,7899138,36
2717,7899739,39
2718,34365085,2
2719,40654016,14
2720,7899929,22
2721,7911732,40
2722,7912941,188
2723,7917500,188
2724,7929821,188
2725,7929841,188
2726,7942820,188
2727,12098219,13
2728,14458114,243
2729,7913404,3
2730,8564276,52
2731,8593867,40
2732,7919217,6
2733,7926282,225
2734,7930026,25
2735,7936194,32
2736,23283210,4
2737,40896811,107
2738,7936332,9
2739,7937899,32
2740,41561106,6
2741,7942611,40
2742,7943958,54
2743,7945913,1
2744,7947446,1
2745,8040116,1
2746,8041675,33
2747,8532144,33
2748,8602270,1
2749,8602777,1
2750,7949815,84
2751,13953487,276
2752,13953868,276
2753,15267301,84
2754,20067166,84
2755,20377872,84
2756,7950574,363
2757,30626893,33
2758,35706949,55
2759,7971830,6
2760,7976045,15
2761,7976850,2
2762,7980815,2
2763,7982015,49
2764,7993731,6
2765,18897085,6
2766,29612880,26
2767,7998779,27
2768,8014689,40
2769,8016507,10
2770,8020204,61
2771,8021482,6
2772,8027015,10
2773,8028682,26
2774,8044338,1
2775,8050032,6
2776,8061576,8
2777,8072121,105
2778,8072267,105
2779,37660585,82
2780,8078523,364
2781,12962851,365
2782,24509659,92
2783,8081971,10
2784,8088928,15
2785,8096677,10
2786,8096719,10
2787,8096735,10
2788,8096741,50
2789,8100111,15
2790,8111430,13
2791,8113565,15
2792,8124119,6
2793,8143328,27
2794,8143410,11
2795,8143552,20
2796,8661727,142
2797,11834716,20
2798,8143921,36
2799,36834595,36
2800,8148760,10
2801,8149801,7
2802,8149953,2
2803,8160474,6
2804,8162003,6
2805,8164001,14
2806,8179495,23
2807,8180702,2
2808,8187656,114
2809,35601388,116
2810,8188977,26
2811,8196287,1
2812,8202610,6
2813,9537905,6
2814,8203151,119
2815,9537305,39
2816,8204668,2
2817,8212195,3
2818,8216026,61
2819,8216205,26
2820,8222537,61
2821,8226224,13
2822,8227061,6
2823,32990612,15
2824,32991338,15
2825,8235229,67
2826,8235519,6
2827,8238644,15
2828,8259909,132
2829,8266128,1
2830,8271298,366
2831,8280159,10
2832,8281997,10
2833,8297603,19
2834,8297921,2
2835,8299842,36
2836,8307910,6
2837,8308308,17
2838,8314926,10
2839,8317516,1
2840,37230548,367
2841,8319430,39
2842,8321651,1
2843,8323931,6
2844,8325918,1
2845,8336654,124
2846,8354479,132
2847,8364005,6
2848,8376714,36
2849,28387893,37
2850,8382582,42
2851,8404741,49
2852,8406927,6
2853,8413621,2
2854,8414264,18
2855,20398186,18
2856,23399430,18
2857,8422204,2
2858,8424692,139
2859,21498024,6
2860,21498047,6
2861,8432570,10
2862,8442595,368
2863,8462554,10
2864,8468920,20
2865,9837003,20
2866,9837463,20
2867,19792839,142
2868,8469566,27
2869,8472110,103
2870,8475694,49
2871,8479129,122
2872,8484881,7
2873,8486359,2
2874,8500270,6
2875,8503536,2
2876,8522518,6
2877,8528605,369
2878,28981819,263
2879,28981840,73
2880,8536095,2
2881,8539121,26
2882,8543087,37
2883,8543644,27
2884,8546448,49
2885,8548158,207
2886,8555167,7
2887,8563600,15
2888,8576919,4
2889,8577447,10
2890,8579177,370
2891,8591229,27
2892,8593888,10
2893,8600538,4
2894,8619858,6
2895,8619928,48
2896,24440486,30
2897,24442008,30
2898,24442426,30
2899,24467811,30
2900,8620681,40
2901,8630295,40
2902,8630821,27
2903,8639587,1
2904,8640707,141
2905,8643249,1
2906,8658880,40
2907,8659044,36
2908,8659471,40
2909,8660402,40
2910,19854114,6
