listing_id,host_id,date_id,location_id,property_id,review_id,price_per_night
31667165,5531,17012019,933,2,1,130
31683578,964,27122018,3277,10,1,80
31687475,4334,6072019,493,414,3,35
36477229,4334,6072019,493,414,1,35
36478700,4334,6072019,493,414,32,35
31691824,5533,29112018,2708,103,1,120
31704440,18,20112018,1335,5,3,50
32508273,18,20112018,1335,32,3,105
31706782,5534,13012015,984,6,2,50
31708534,5535,18072018,2263,2,3,55
31712660,2582,9102017,1377,1,3,107
31715871,4821,19102018,2334,55,2,79
31717090,174,10012018,706,6,2,40
31726832,3375,27022019,2707,40,3,35
31730060,1601,10042018,2043,6,1,45
31730648,1205,23042018,208,2,1,68
38567488,1446,19012019,1502,76,1,55
31754489,1554,23032019,120,67,18,49
31758486,33,28052015,995,23,6,188
31774369,5539,7082017,1647,6,6,55
31777471,5332,20032018,337,10,2,43
31793816,870,11012019,2700,27,2,59
31795313,101,10012019,3372,4,4,119
31797746,5540,22122015,1763,1,1,90
31799214,5051,18012019,480,451,16,40
31802319,5542,16022019,97,4,3,118
31814321,50,20022019,1313,27,4,69
31817369,1566,27122017,3581,26,1,100
31819431,1242,14122015,3622,146,1,100
31822921,4885,5022019,26,218,4,35
31828404,5544,17122018,780,114,2,135
31830476,174,13032018,1415,14,1,65
37016792,5545,5122018,1782,2,7,45
31831659,1085,20122018,424,2,3,70
31833743,1386,21062018,592,27,6,158
31834933,5207,2012019,39,1,4,45
31835283,5535,18072018,2263,15,2,55
31836716,5535,18072018,2263,146,2,60
31844365,5546,18072018,1765,13,1,400
31845399,5547,24012019,1277,32,1,119
31846357,5548,29082018,1572,1,7,65
31847885,5549,22092017,777,22,15,50
31856603,5549,22092017,777,837,25,80
31849468,5535,18072018,2521,2,3,55
31851425,5550,13022019,464,1,2,40
31856886,5550,13022019,2699,7,1,100
39540325,5550,13022019,2699,1,2,40
31858291,5535,18072018,3013,15,12,50
31874845,101,19102018,15,33,3,127
31876792,5554,31012019,1036,2,23,75
32010799,5554,31012019,1036,2,2,75
32395017,5554,31012019,1036,2,3,75
31876894,5554,12012019,1036,2,3,80
31876972,5554,12012019,1036,61,3,80
32057292,5554,12012019,1036,2,1,75
31878502,987,25012019,3320,13,2,113
31880352,1557,1092018,2901,6,1,50
31890517,5555,26012019,482,2,3,35
31892673,1749,18102018,3120,4,1,125
31911716,3446,8012019,1213,32,2,74
31916296,666,19072018,461,27,1,54
31928489,666,19072018,461,2,3,50
31928799,5558,18102018,1960,1,1,50
31929913,1364,26072018,2096,2,1,59
31938029,1250,31082018,1423,49,2,99
31938502,5559,10082015,832,838,2,45
31941589,5559,10082015,832,839,2,35
31942516,5559,10082015,832,839,2,32
31938692,1685,29032018,2333,61,10,55
31938888,1685,2042018,1237,2,25,59
31939771,1186,17102018,932,2,3,120
31942446,987,26012019,3320,40,11,78
31945527,4890,11102018,9,49,1,128
31949993,5562,4102018,1366,4,2,76
31951012,2799,17102018,2097,32,3,70
31951014,2799,19012019,350,27,3,65
31951228,3851,12012018,2405,40,4,70
31954031,39,4012018,1827,1,2,119
36261109,39,4012018,1827,7,3,119
31978922,781,24052017,947,840,3,350
31979885,4890,26082018,3189,51,1,288
31980545,3038,3042019,1530,6,3,49
31980837,5564,19062017,2762,2,4,40
31981672,5565,19102018,2276,20,2,28
32155040,5565,19102018,2276,20,1,28
32155455,5565,19102018,2276,84,1,28
32251463,5565,19102018,2276,20,1,28
31982636,4890,10062018,1492,49,1,138
31990160,1364,29052017,2096,2,1,59
32001314,32,4072018,2401,33,1,79
32001468,5564,19062017,2762,2,10,110
32001641,3846,23012019,340,2,11,84
32003786,4890,18102017,3228,2,1,68
32005391,5568,18102018,2533,4,1,70
32006164,238,14112018,1017,2,12,47
32007520,5569,20042015,105,14,1,100
33395349,5569,20042015,105,14,4,130
32008257,1016,24092018,735,96,10,80
32013639,5570,27022015,464,17,3,42
32029795,101,19102019,919,55,32,77
32030110,5571,12122017,1287,10,9,50
32032372,5571,12122017,1287,10,15,50
32032986,5571,12122017,1287,96,14,44
32030963,5572,21022019,1054,146,1,58
32032528,4027,11102018,3029,26,1,60
32033601,1364,26072018,2096,2,6,59
32035754,1016,6032015,1761,55,14,90
32037045,4890,6042017,1280,1,2,128
32039111,1554,7032019,3289,134,2,49
32039246,4890,18102017,2275,36,1,288
32040826,5577,27022019,3290,181,3,40
32042080,2091,14122018,345,37,3,100
32044356,5578,23012019,915,6,1,45
32055273,4890,28012017,2950,61,2,68
32055881,5579,8122018,1228,1,3,35
32056529,4890,18102017,3228,2,1,68
32057074,4890,18102017,3228,61,3,68
32063086,50,2032019,485,49,1,109
32063315,4091,28122015,464,61,1,43
32063721,50,2032019,485,32,23,99
32065071,2091,11012019,1353,565,1,120
32078085,964,11012018,2614,4,1,220
32087672,3708,15102018,1700,1,2,50
32090530,2779,30032019,999,6,3,75
32102900,5584,13042018,2556,7,1,60
33416006,5585,13042018,2556,10,4,110
32113493,4890,23012018,839,1,1,168
32118316,5587,16102018,1962,33,3,215
32119107,5588,6022019,2303,49,1,169
32125439,5590,28052018,1024,1,4,65
32125496,5435,4012018,59,271,10,60
32128543,4890,10072018,481,33,1,258
32130148,631,8112018,1301,49,1,98
32133676,5593,29082018,1720,189,12,150
40138042,5594,29082018,1720,36,14,140
32133927,4773,1022019,1366,40,2,100
32151122,4890,17072018,3351,13,3,288
32152105,1830,28062017,489,18,29,80
32152833,238,26092018,152,38,2,73
32153463,4890,9062015,1770,33,3,288
32153748,238,18102018,1473,2,2,52
32153862,5597,17012019,1294,10,27,55
32154036,5053,2022019,3172,92,2,300
32154165,4890,31072015,2275,7,1,208
32154180,4890,26022016,2918,231,3,288
32154631,5598,28122017,745,2,2,43
32155892,4890,27042017,1809,454,2,208
32156337,4890,28022018,1255,61,1,188
32159592,5365,19102018,1305,132,1,60
32161607,5600,13122018,1739,37,5,103
32162501,2036,2022019,1738,1,3,100
32167028,1779,10012019,1287,598,2,60
32174716,4890,7122015,743,139,2,88
32175387,4890,7122015,743,218,2,98
32175559,4890,7122015,743,218,3,98
32175884,5602,20122018,2132,10,1,90
32177577,5603,19012019,1426,112,6,125
32179673,3997,23082018,1399,27,3,100
32196836,4890,7122015,743,218,2,168
32197003,4890,28022018,3452,61,3,188
32199761,4890,18122016,2066,33,3,288
32202809,5605,29012018,2066,26,30,68
32203260,5606,24092018,741,49,3,59
32203271,5607,1022019,3613,20,3,40
32205986,5608,4102017,1449,10,1,69
32206515,5608,4102017,1449,54,3,89
32206540,4452,26092018,812,10,7,130
35352809,5611,24072018,1131,46,6,67
32213935,2293,1112017,351,36,3,85
32221656,1476,6122017,248,126,3,287
32221742,54,27122018,2163,10,1,120
32222774,5613,6032019,209,20,1,18
32223040,5610,24072018,800,2,1,57
32228390,4890,8092018,1548,96,2,188
32228904,4890,18022016,1548,96,2,188
32236989,3918,18102018,872,49,1,110
32237957,4117,9052019,2780,332,2,17
32239437,453,20022019,1269,132,10,110
32239633,156,8022019,1429,33,2,250
32244224,5614,18102018,25,6,1,70
32248938,5616,6042018,2924,6,3,38
36378217,5617,6042018,2924,231,8,89
32253457,4089,4122018,2671,182,1,50
32257143,5619,17052018,1297,3,3,900
32289900,5619,17052018,1297,84,3,25
32291496,5619,17052018,1297,84,16,28
32291628,5619,17052018,1297,84,2,30
32291781,5619,17052018,1297,84,25,40
32348011,5619,17052018,1297,84,4,45
32348995,5619,17052018,1297,84,8,35
32349226,5619,17052018,1297,84,2,35
32260742,2799,11102018,2680,36,4,80
32274146,4890,24092018,3156,33,3,288
32274581,4890,24092018,2015,33,3,288
32280859,5620,20032019,1220,2,1,40
32282917,4477,23072018,2416,1,1,60
32296870,8,3072018,3068,26,10,69
32297564,8,8102018,39,33,3,79
32434308,5622,27022017,2243,845,10,14
32455499,5622,27022017,2243,524,9,15
32298669,2106,4092018,1790,847,2,69
32298970,89,17012019,2635,1,6,55
32299011,5624,31082017,2185,26,3,119
32300534,5624,7012018,720,10,3,94
32300664,238,25022015,709,10,9,45
32301386,5625,19032018,779,1,1,40
32303378,5627,27022019,1534,6,2,70
32303623,522,9092016,3532,7,2,62
32314016,5629,20012016,1784,26,1,63
32315673,2526,12022016,208,40,3,50
32320357,2701,30042018,846,23,3,140
32325323,522,16102018,1530,556,14,100
35116697,522,16102018,1530,309,4,75
32328013,1726,11072018,3412,6,1,85
32421786,1726,11072018,3412,1,3,89
32422325,1726,11072018,3412,2,1,92
32422496,1726,11072018,3412,2,1,90
32422611,1726,11072018,3412,10,1,120
32422878,1726,11072018,3412,15,1,85
32440230,1726,11072018,3412,15,1,85
32328107,2091,25092018,934,36,2,100
32328379,3824,6052016,1325,2,4,65
32348098,101,11072018,1756,18,29,114
32350387,3038,20102017,235,2,3,75
32352882,3038,3012019,3503,6,1,75
32353208,5631,19102018,2353,90,2,45
32353314,1489,1042016,2879,483,3,72
32354704,1489,1042016,2879,263,2,60
32355327,1489,1042016,2879,263,1,60
32612083,1489,1042016,2879,263,3,60
32613550,1489,1042016,2879,314,1,42
32613919,1489,1042016,2879,479,2,60
32687582,1489,1042016,2879,263,1,37
32688539,1489,1042016,2879,263,2,60
32689191,1489,1042016,2879,479,3,60
32689597,1489,1042016,2879,263,3,60
32353591,5632,4122018,2994,23,1,45
32356458,3038,9102018,3002,2,1,79
32371801,5343,10082018,1789,15,2,45
32372939,1073,9022019,303,2,3,85
32373842,5343,10082018,1789,539,3,45
32375500,2799,28022018,2724,2,2,40
32377081,3931,4092014,1354,1,18,55
32377413,1386,21022019,1121,26,1,80
32381790,2512,11102018,3547,40,9,43
32393357,4353,17092018,274,7,4,75
32394090,101,2062018,1330,4,2,109
32396442,3390,28112018,2006,40,1,97
32397852,5468,3072018,1544,54,3,55
32398543,5638,27092017,1555,291,6,34
32398961,5638,27092017,1555,84,28,32
32399059,5638,27092017,1555,124,1,39
32398830,2006,17102018,1990,18,1,90
32401071,5639,8022019,2275,2,1,71
32401944,4770,16112018,782,39,1,65
32402770,5640,13032019,2193,849,1,17
32405408,2410,13092018,711,6,10,40
32417034,2768,9102017,1280,1,3,50
32421445,5641,1032019,1482,32,1,199
32422586,1974,7032018,1195,4,1,65
32425452,4096,18092018,1787,36,1,100
32431197,1338,19102018,1382,33,4,300
32433494,5643,14112018,679,2,1,58
32438783,5644,27112018,3366,32,1,100
32445800,5645,19032019,2315,850,2,58
33213692,5645,19032019,2315,84,9,45
32455599,4890,20122015,1763,7,2,128
32455740,1435,14032019,70,40,1,59
32457205,3672,18092018,686,1,6,99
32460911,4890,28022016,1251,61,3,128
32461664,4286,11052016,1789,2,3,95
32463789,4286,11052016,1789,6,1,80
32466525,5648,19102018,1282,2,2,68
32468137,5650,4012017,2066,26,2,150
32468641,2091,1012019,1457,40,10,80
32468830,5649,15082017,1051,22,20,50
32482371,1103,12102018,81,147,1,300
32484472,127,6052016,1789,2,10,55
32488437,238,1072018,3146,180,9,84
32491403,4375,20022019,1208,54,3,70
32497975,2713,11092018,2994,33,1,60
32501546,5653,19022019,1603,2,1,60
32511210,5655,4012017,2066,26,2,140
32512506,5656,16102018,1787,49,3,100
32513339,1328,2012019,1967,40,3,61
32513342,1328,6022019,1948,211,32,75
32513345,1328,7022019,2019,92,3,276
32865558,5657,19122018,2308,228,25,60
32524893,5658,28092018,1518,7,3,70
32536688,964,24012019,2243,852,1,30
32537204,964,24012019,2243,482,3,30
32537497,964,24012019,2243,123,1,25
32536335,5660,17102018,1286,18,3,110
32536874,174,13032018,1415,4,6,120
32538884,174,13032018,1415,4,1,120
32539605,174,13032018,1415,38,1,150
32539994,472,6022019,468,2,3,60
32540528,4885,16022019,518,22,10,42
32541843,5661,9052018,800,6,6,100
32545155,2091,29032018,481,49,2,80
32546109,4105,12032018,709,15,4,40
32546885,3050,30072018,2453,15,4,55
32559645,4773,18102018,63,6,1,88
32559796,3030,30052019,876,1,1,90
32560551,174,13032018,1415,6,3,50
32561342,174,21062016,1794,6,1,50
32565533,5664,14022019,1955,96,1,99
32568458,2300,17102018,1770,110,9,125
32570790,1033,9102018,2375,40,18,80
32581032,1818,22082018,2097,6,3,65
34307063,1818,22082018,2097,6,3,75
32582356,269,23032019,2991,7,3,68
32602709,964,18072018,856,300,6,80
32605553,1974,27092017,709,37,1,120
32607223,4293,12112018,1956,1,3,50
32613047,5669,5092018,1703,6,10,39
32613927,5207,26032018,686,36,15,71
32615184,1317,26052017,925,2,6,40
32622281,1061,20102018,2783,10,2,70
32624999,5671,6062018,1720,52,2,120
32625183,5672,16022016,2275,36,2,200
32627050,5672,30072018,800,26,1,200
32628568,5672,18102017,2013,6,3,200
32630019,5673,28032019,181,1,3,80
32631196,152,24012019,426,103,14,150
32632672,5674,20062019,535,26,31,54
32635466,5509,10092018,2569,2,1,60
32636229,5677,7052016,1097,49,4,60
32652246,2164,13032019,3070,1,27,90
32653729,5678,22082018,2308,2,1,60
32655080,5679,5032019,3489,18,2,99
32655394,5680,22112018,1226,229,2,150
32655890,2799,25022017,2943,15,18,40
32657236,5681,24112018,2990,40,10,70
32657265,448,26032019,1090,146,1,85
33242427,487,20122018,39,96,25,74
32660200,4988,16032019,2860,36,12,56
32660231,5682,23112018,2812,54,1,60
32661398,2350,21032019,982,6,3,70
32664225,754,10112016,2736,2,1,60
32666991,5684,2042018,1764,49,2,90
32676734,5685,6082018,3412,15,6,58
32679263,987,27072018,1308,2,2,54
32684568,1441,20102018,1502,2,12,60
32688731,4504,9042019,2859,40,3,140
32688916,1470,19022019,3406,10,11,57
32696524,2843,5032019,177,32,2,150
32708610,4027,26072018,2980,1,6,80
32711728,238,27022019,1385,2,4,89
32732319,5691,20022019,2117,9,4,150
32733418,101,10012019,525,37,29,104
32736478,4243,12042018,996,853,3,60
32739326,101,1032019,592,2,5,94
32740550,2395,20042019,1839,49,6,98
32743116,2091,27022019,1095,49,2,90
32744153,4942,28022019,1189,2,2,59
32753638,1606,5122018,832,46,2,80
32756314,5693,14082017,999,4,1,50
32760721,5695,20022019,1702,464,3,100
32775780,4188,2072015,3388,10,4,70
32793821,5699,19122018,1204,855,2,45
32794306,5699,19122018,1204,856,2,40
32794481,5699,19122018,1204,854,2,36
32794571,5699,19122018,1204,857,20,36
32794747,5699,19122018,1204,856,16,60
32781819,5376,13082018,3412,40,3,89
32782082,4942,28022019,1189,15,2,39
32782563,1184,10052016,1789,6,4,65
32786312,286,1032019,2935,7,1,100
32789157,5703,18102018,3092,37,3,80
32790360,5704,30032019,2548,2,6,60
32799011,5706,5032019,831,111,1,150
33084810,5707,3052017,343,1,15,40
32803380,2799,22022019,1384,9,3,45
32805285,1685,4062015,1673,61,15,33
34555538,1685,4062015,1673,2,15,35
32806397,5708,30122016,1006,49,3,75
32808015,982,25122018,270,303,1,188
32815264,5709,13032019,1503,96,3,180
32822040,4108,14122018,588,37,3,110
33615128,4108,14122018,588,84,1,49
33689465,4108,14122018,588,84,1,35
33690014,4108,14122018,588,84,1,25
32827021,4890,18022016,592,33,2,288
32837959,987,16062015,2705,783,31,48
32842681,5711,5032019,1958,23,1,85
32855174,248,2022019,2895,1,3,50
32863162,4242,10052017,3189,1,3,70
32864156,5715,4012019,3297,215,12,62
32864264,5715,4012019,3297,858,27,62
32864398,5715,4012019,3297,858,16,62
32868646,5716,30042019,41,2,2,50
32879933,238,20042019,130,15,1,71
32883092,5717,8072011,2365,302,3,71
32883306,5715,4012019,3297,858,11,62
32883486,5715,4012019,3297,858,4,62
32884901,5718,16072018,664,40,6,150
32887035,1452,11122018,1341,27,6,61
32889666,5207,5032019,694,15,2,53
32890000,5720,23062017,628,20,7,24
34618838,5720,23062017,628,20,3,40
32890484,5721,22022019,466,2,6,90
32890643,1818,17092018,3288,2,2,55
33396530,4583,26072017,677,102,13,55
32898899,1184,3052016,1789,6,2,65
32899324,1184,4052016,1789,6,2,47
32899482,1184,10052016,1789,307,7,47
32907142,5207,20112017,2305,2,12,41
32911633,5724,13082018,1928,52,5,211
32927975,5725,30012018,2087,25,3,440
32938499,86,24082018,291,188,4,25
32938926,86,24082018,291,188,2,25
32939230,86,24082018,291,188,4,25
32939368,86,24082018,291,243,4,25
32939501,86,24082018,291,188,2,25
32939369,5727,22032019,1166,2,6,143
32940151,2395,20042019,909,1,1,69
32958059,4091,19102018,1981,8,6,90
32971531,964,22122018,1578,2,1,54
32973459,1205,23042018,208,7,3,79
32976368,5732,10082017,971,10,3,160
32982733,4242,8022019,19,40,3,50
32983077,5732,10082017,971,40,3,150
32983791,5732,10082017,971,40,3,67
32988575,4588,16102018,3035,49,3,56
32991901,5734,7032019,1006,27,1,99
33002073,5735,17102018,1543,4,1,130
33006786,5736,3092018,350,54,2,50
33008045,5738,6062017,777,84,2,55
33952573,5738,6062017,777,276,4,50
33953270,5738,6062017,777,84,4,45
33953389,5738,6062017,777,84,1,39
33953532,5738,6062017,777,84,4,50
33009278,3778,7122017,2937,26,3,100
33011782,2799,30012019,1993,10,12,50
33012503,5739,28022019,1500,1,1,60
33015339,666,20102018,1770,55,1,88
33030321,5385,20092018,999,15,1,100
33031513,3375,26022019,254,32,1,85
33034061,5742,27092018,2550,27,10,27
34896372,5743,27092018,2550,229,16,47
33039016,4885,1032019,1860,2,4,43
33041044,4530,31052019,783,2,1,45
33041247,2091,31082018,2262,1,2,75
33042051,4390,13042018,2965,92,8,498
33043952,3918,21122018,2554,40,1,140
33045211,5745,9032015,2346,112,3,178
33059157,2092,29032019,3416,54,6,90
33063787,2799,12122018,3625,859,25,60
33064265,238,20042019,130,10,12,101
33065602,248,6072015,1005,20,1,25
33067408,238,15112018,728,26,13,50
33068073,964,18102018,1961,54,1,39
33068914,1381,19022019,2176,32,1,160
33084797,238,9112018,995,6,12,53
33085361,4890,16032019,989,96,1,128
33088208,492,11062018,1673,1,10,50
33088993,522,28122018,832,555,4,90
33090700,950,27022019,292,2,15,40
33092448,5752,26032019,1138,10,2,40
33095318,5092,19102018,1326,40,1,60
33109232,964,18072018,856,33,3,100
33112871,5756,11122018,2080,2,6,64
33113188,5757,18102018,3013,20,6,28
33124084,5758,24042017,1601,114,4,185
33124934,5510,9012019,1654,7,4,85
33125144,5759,4112010,2650,860,4,20
33126271,1328,5072018,594,119,46,53
33126884,5432,16112018,503,40,6,91
33131005,4913,12102018,73,40,3,60
36976949,4913,12102018,73,18,3,150
33135839,5760,18102018,779,1,1,75
33137806,4027,18102018,15,2,1,60
33149938,5764,2032018,1253,6,11,50
33153191,5765,13022019,525,20,2,30
33153693,5765,13022019,525,34,12,40
33155347,5765,13022019,525,20,4,30
33153604,5616,27032019,330,2,3,53
33159352,1637,27022019,231,61,3,45
33161506,1637,27022019,231,17,1,40
33179759,828,3012019,1287,96,3,79
33180052,5771,19122018,387,40,1,110
33180474,5772,23022019,2157,2,2,60
33186628,431,28092015,3109,2,3,70
33187675,5773,14112018,946,22,1,70
33190929,3390,9052017,2280,10,2,83
33191715,2599,17102018,1782,1,3,65
33195817,828,31072018,899,13,11,179
33195860,828,14062018,2401,23,3,129
33196679,761,1012019,783,33,1,175
33206834,4022,22112018,1321,2,1,58
33209202,1386,21032019,1124,2,1,128
33216112,238,15112018,2837,2,8,45
33217132,2091,14032019,2400,2,4,80
33217497,2091,19032019,284,37,10,100
33217646,2091,13032019,2869,49,7,100
33218725,5409,25082015,3425,40,4,50
33225419,4663,5072016,2049,40,6,55
33226445,828,30032019,813,862,3,119
33234211,1016,18102018,2364,55,2,150
33239083,1232,27092018,3425,2,1,44
33243339,5781,22122018,2317,96,3,90
33247517,2395,20042019,1860,7,6,80
33257820,5782,27042019,2640,30,2,21
33262116,1906,15062019,1805,1,1,75
33263648,5207,20102018,2785,54,3,59
33274148,4731,29082017,50,306,4,56
33274408,4731,29082017,50,305,1,80
33274822,4731,29082017,50,626,1,60
33275022,4731,29082017,50,482,1,50
33273518,5785,11072017,1132,23,9,180
33287267,5786,29042019,2102,49,23,90
33287347,5787,18102018,1270,33,2,70
33288154,5788,6032019,610,52,1,70
33294595,2215,26032019,1968,229,3,65
33294948,2,9102018,328,2,3,49
33313625,5789,27022019,1124,20,10,39
33454513,5789,27022019,1124,443,10,120
33313874,5789,27022019,1124,34,7,45
33315564,4367,27022019,2340,49,3,500
33315716,5341,2102018,2275,6,6,100
33330117,5781,4122018,373,33,1,130
33332667,3561,9082017,115,1,2,67
33334280,1180,22012019,1512,54,3,84
33334481,90,27022019,1107,229,2,100
33335825,4770,7112018,97,1,1,80
33336268,90,27022019,1107,122,2,105
33337877,101,5032019,781,6,9,51
33337884,4353,31082016,1051,53,4,70
33338054,1311,9112016,820,2,2,49
33357795,238,27022019,650,36,8,58
33364411,4863,26032019,3137,6,3,29
33364854,101,5122017,1194,10,12,69
33365043,3050,19102018,2453,10,4,75
33365398,101,19032019,1702,2,25,63
33369176,3238,16042019,3140,109,1,65
33371993,2210,24072018,545,36,4,129
33373019,1097,8032019,422,40,2,49
33374920,2210,24072018,545,10,1,119
33382488,2599,26022019,1016,2,3,45
33386254,32,13062019,1753,33,18,99
33401114,5207,15022019,2286,6,9,41
33411279,870,2042019,1167,4,1,44
33412766,1377,25072018,982,6,6,90
33413227,987,12102018,16,9,2,64
33413756,5799,3032015,960,26,8,101
33413890,1338,19102018,261,7,1,300
33414304,5143,26062018,2554,32,6,215
33414448,263,14092018,1087,226,2,60
33416492,3931,4092014,1354,1,3,55
33416794,1338,30082018,1311,49,3,120
33419966,32,7052019,552,27,31,79
33424001,2799,19032019,3150,26,5,65
33424788,86,19032019,1022,27,1,95
33439281,5696,22032019,3084,2,6,38
33450559,2413,29082018,2229,10,3,54
33451057,5803,29102017,1581,32,3,99
33461195,2045,15012019,1676,40,2,59
33466049,5804,10042019,424,494,1,60
33484126,1441,7032019,331,26,3,49
33493886,5389,10082018,2497,49,1,109
33505690,2091,28092018,1301,51,6,200
33505803,32,22032019,782,10,3,85
33506806,238,6102018,1316,40,2,63
33507673,238,6102018,1316,26,4,63
33508250,238,6102018,1316,132,2,73
33510280,2091,20032019,2646,96,2,100
33576308,5806,20032019,3618,863,12,95
33516635,5807,30032019,2256,40,6,60
33517845,5809,14062018,839,6,3,65
33524364,5051,21032019,474,26,18,40
33537778,5811,10042019,366,37,3,100
33540478,5812,4102018,2897,4,1,55
33544357,238,16022019,1763,10,4,65
33546255,238,16022019,1763,37,2,68
33548739,2366,10042018,859,20,2,50
33550580,5813,31072018,1131,9,1,110
33570793,5814,2042019,2317,26,6,200
33571118,464,6042019,1621,1,3,90
33576621,5816,3042015,2650,20,2,30
33577402,1186,17102018,932,1,1,120
33578757,5817,2042019,2092,6,3,70
33579264,5230,3042019,1313,54,4,80
33579620,5818,9042019,559,564,3,75
33579922,5820,25092018,1770,32,6,150
33587626,5822,18042019,2608,52,3,100
33602087,5823,18042019,2690,867,6,40
33602734,3346,17042019,1282,37,1,151
33605373,4107,12042019,2283,44,1,55
33605472,5825,22032019,1327,2,2,35
33606740,5826,6042019,589,1,1,80
33607724,5827,6122017,2555,1,1,150
33608141,881,27042019,439,46,1,50
33609263,5829,22072016,875,84,3,60
33627812,5829,22072016,875,84,4,60
33634638,5829,22072016,875,84,4,60
33635025,5829,22072016,875,84,2,65
33639666,5829,22072016,875,20,14,75
33639984,5829,22072016,875,276,4,40
33610513,1057,7052018,856,33,2,90
33615475,5831,27042019,2463,10,3,45
35083814,5120,27042019,2463,10,1,55
33627219,5834,7112018,1988,390,3,70
33627759,5834,7112018,1988,20,4,70
33627963,5834,7112018,1988,142,4,70
33628042,5834,7112018,1988,20,2,70
33628125,5834,7112018,1988,34,2,70
33628217,5834,7112018,1988,142,2,70
33628370,5834,7112018,1988,20,4,70
33629596,5834,7112018,1988,20,4,70
33628757,2512,27032019,855,40,3,68
33632139,1085,15032019,899,2,1,85
33634321,1441,16042019,1860,2,2,39
33641096,2045,23032019,494,1,3,59
33641794,5836,28062016,937,78,9,80
33651450,5837,4102018,933,7,2,69
33653879,156,29032019,1702,55,2,200
33686984,5843,23032019,114,92,1,150
33701458,4892,5042019,1913,32,3,300
33705367,5844,18102018,247,7,6,91
33729928,5845,11122018,2090,870,5,14
33737952,5845,11122018,2090,872,14,14
33707072,5846,23042019,505,32,4,230
33707977,5847,28022019,658,22,1,79
33709522,5403,5092018,1124,132,10,100
33710890,1636,6032019,1806,1,1,100
33711712,2036,2042019,875,7,1,110
33715934,1449,21082018,1060,22,6,85
33716588,5850,6122017,1236,232,2,258
33716942,5851,29122018,156,769,4,30
33718016,5851,29122018,156,612,3,25
33718243,5851,29122018,156,253,4,30
33718497,5851,29122018,156,253,8,30
33718716,5851,29122018,156,253,10,30
35158150,5851,29122018,156,20,19,38
38114096,5851,29122018,156,276,10,35
33731950,5852,9012018,1305,23,2,100
33733712,5847,9042019,939,2,3,58
33959629,5403,10072017,949,489,12,49
33959985,5403,10072017,949,489,25,49
33960158,5403,10072017,949,489,3,49
33960459,5403,10072017,949,489,8,49
33961140,5403,10072017,949,489,14,59
33961330,5403,10072017,949,489,15,49
34104130,5403,10072017,949,489,7,59
34110352,5403,10072017,949,489,25,49
34110671,5403,10072017,949,488,15,59
33740778,5241,14092018,3267,82,1,225
36662676,5241,14092018,3267,6,2,75
36666398,5241,14092018,3267,4,1,150
33744809,5854,2042019,3568,20,3,35
33766572,5854,2042019,3568,20,4,45
33773125,5854,2042019,3568,20,4,40
33747620,5348,20022019,1800,1,1,89
33762577,5403,10072017,949,3,32,500
34084110,5403,10072017,949,489,19,49
33763812,5548,4042019,246,32,1,129
33961894,5403,19112018,2308,188,8,59
33963375,5403,19112018,2308,188,21,49
33991970,5403,19112018,2308,291,3,59
34082047,5403,19112018,2308,188,3,49
34082428,5403,19112018,2308,188,9,49
33771380,2210,24072018,545,2,4,99
33774182,5858,8102018,2585,464,6,190
33781331,759,14062018,720,2,3,140
33781610,759,14062018,720,2,3,135
33795065,4286,15102018,2118,16,3,90
33797265,1184,11102018,3151,9,1,120
33798203,5860,11042019,346,13,2,100
33801068,301,25092018,1698,7,1,100
33802304,4973,18052019,3619,431,1,30
34347723,4973,18052019,3619,875,1,25
34349893,4973,18052019,3619,431,38,70
33802380,2091,9042019,1860,40,3,90
33825305,5403,19112018,2000,188,15,59
33826680,5403,19112018,2000,188,10,59
33827475,5403,19112018,2000,188,15,59
33827861,5403,19112018,2000,188,15,59
33828104,5403,19112018,2000,188,4,59
33891602,5403,19112018,2000,188,25,49
33891961,5403,19112018,2000,188,15,59
33892454,5403,19112018,2000,84,10,49
33893191,5403,19112018,2000,188,9,49
34192944,5403,19112018,2000,40,3,175
33822907,5864,23082017,984,139,6,70
33826524,143,7062019,958,27,18,57
33843318,5353,7112018,951,1,3,150
33843698,5866,16032019,990,54,2,60
33849824,3940,10042019,3461,1,1,75
33863951,5869,6032019,1949,7,2,90
33897466,238,31082017,725,15,4,42
33897708,238,31082017,725,15,4,42
33897911,238,31082017,725,15,2,42
33898255,238,31082017,725,15,2,45
33898651,238,31082017,725,15,2,42
33901382,5872,18102018,2241,1,3,150
33903465,5735,16102018,1569,4,6,110
33908117,3085,5022019,2856,15,1,70
33917122,1103,21112018,3120,49,1,180
33919615,1338,19102018,168,54,4,300
33921019,5876,14102018,2950,18,9,99
33924612,5877,12062017,464,352,10,89
34671671,5878,20052003,2275,870,1,300
33932385,5554,12012019,1036,2,3,75
33933471,552,13042019,3002,10,2,55
33933573,238,26062017,2373,40,4,58
33933717,238,26062017,2373,40,11,58
33934189,5880,11042019,875,1,2,90
33935815,5881,16042019,3383,40,6,84
33938944,5882,6022018,34,10,4,42
33940103,5883,10092018,481,7,2,80
33940331,5207,16032019,331,61,9,47
33949538,5885,17092018,914,38,6,150
33955034,5738,23082017,581,188,15,37
33955042,5738,23082017,581,188,3,30
33955153,4454,13052016,2243,83,25,60
33955629,5738,23082017,346,84,9,50
