municLabel,parishLabel,lon,lat
Braga,Crespos,-8.358611111,41.60472222
Vila Nova de Gaia,Crestuma,-8.50448,41.06235
Barcelos,Cristelo,-8.6975,41.47888889
Paredes de Coura,Cristelo,-8.536666666,41.90694444
"Valença, Cristelo Covo e Arão",Cristelo Covo,-8.65355,42.01372
"Valença, Cristelo Covo e Arão",Cristelo Covo,-8.653333333,42.01333333
Melgaço,Cristoval,-8.199166666,42.12611111
Melgaço,Cristoval,-8.20242,42.13285
Penela,Cumeeira,-8.383333333,39.95
Penela,Cumeeira,-8.36373,39.95623
Braga,Cunha,-8.519444444,41.49083333
Paredes de Coura,Cunha,-8.594722222,41.88972222
Vinhais,Curopos,-7.11381,41.78862
Vinhais,Curopos,-7.093333333,41.80222222
Teixoso e Sarzedo,Teixoso,-7.456944444,40.31444444
Vila Nova de Foz Côa,Custóias,-7.320833333,41.10555556
Santo Tirso,Vilarinho,-8.33308,41.35924
Trancoso,Cótimos,-7.23673,40.82664
Trancoso,Cótimos,-7.239722222,40.8275
Viana do Castelo,Serreleis,-8.75411,41.71177
Viana do Castelo,Serreleis,-8.755555555,41.71611111
Vieira do Minho,Salamonde,-8.091388888,41.68138889
Vieira do Minho,Salamonde,-8.08854,41.67922
"União das Freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)",Vila Frescainha (São Pedro),-8.647222222,41.52333333
Proença-a-Nova,São Pedro do Esteval,-7.844722222,39.63777778
Funchal,Monte,-16.9,32.66666667
Soure,Degracias,-8.521944444,40.00694444
Bragança,Deilão,-6.586944444,41.85472222
"Subportela, Deocriste e Portela Susã",Deocriste,-8.70076,41.69207
Maia,Pedrouços,-8.584722222,41.18916667
Esposende,Antas,-8.765277777,41.60166667
Arroios,Pena,-9.14,38.72138889
Oliveira do Mondego e Travanca do Mondego,Oliveira do Mondego,-8.225277777,40.3225
Santo Tirso,Refojos de Riba de Ave,-8.449722222,41.29361111
Dois Portos e Runa,Dois Portos,-9.18556,39.0384
Trancoso,Feital,-7.2775,40.74805556
Sertã,Várzea dos Cavaleiros,-8.021666666,39.79388889
"União das Freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)",Pereira,-8.629722222,41.49472222
Bragança,Donai,-6.805833333,41.8325
Gondemaria e Olival,Olival,-8.601388888,39.71083333
Gondemaria e Olival,Olival,-8.59769,39.71592
Sabugal,Pena Lobo,-7.21531,40.38181
Sabugal,Pena Lobo,-7.203888888,40.39277778
Aguiar da Beira,Dornelas,-7.553611111,40.73222222
Nossa Senhora do Pranto,Dornes,-8.268888888,39.77027778
Trofa,Bougado,-8.53708,41.3306
Trofa,Bougado,-8.539444444,41.34
Amarante,São Simão de Gouveia,-8.062694444,41.2165
Serpa (Salvador e Santa Maria),Salvador,-7.51729,37.87923
Serpa (Salvador e Santa Maria),Salvador,-7.55,37.88333333
Torres Novas,Meia Via,-8.499444444,39.47416667
Santo Tirso,Roriz,-8.37606,41.34949
Vila Verde,Dossãos,-8.46963,41.67848
União das Freguesias de Tamel (Santa Leocádia) e Vilar do Monte,Vilar do Monte,-8.661666666,41.55833333
União das Freguesias de Sequeade e Bastuço (São João e Santo Estêvão),Bastuço (Santo Estêvão),-8.51759,41.51218
Braga,Panóias,-8.461944444,41.57416667
Coimbra,Vil de Matos,-8.48307,40.27678
Coimbra,Vil de Matos,-8.479444444,40.27722222
Torre de Moncorvo,Peredo Dos Castelhanos,-7.07549,41.10394
Torre de Moncorvo,Peredo Dos Castelhanos,-7.076111111,41.10916667
Bragança,Mós,-6.794,41.7139
Santa Maria da Feira,Fiães,-8.52289,40.98435
Caldas da Rainha,Landal,-9.00794,39.30823
Caldas da Rainha,Landal,-9.021666666,39.31583333
Vila Nova de Famalicão,Oliveira (São Mateus),-8.41225,41.39401
Vila Nova de Famalicão,Oliveira (São Mateus),-8.403611111,41.39138889
Covilhã,Vale Formoso,-7.378611111,40.37722222
Viana do Castelo,Vila Franca,-8.74472,41.68324
Fânzeres e São Pedro da Cova,São Pedro da Cova,-8.50065,41.14719
Paredes,Duas Igrejas,-8.37618,41.22792
Miranda do Douro,Duas Igrejas,-6.358055555,41.47305556
Vila Verde,Duas Igrejas,-8.49052,41.70786
Vila Verde,Duas Igrejas,-8.490555555,41.71444444
Arouca,Albergaria da Serra,-8.275277777,40.86861111
Estarreja,Canelas,-8.551666666,40.72
Nogueira e Ermida,Ermida,-7.74565,41.23026
Loulé,São Sebastião,-8.06768,37.1455
"Tamengos, Aguim e Óis do Bairro",Óis do Bairro,-8.483055555,40.43166667
Vila do Porto,São Pedro,-25.12104,36.99017
Vila Real,Arroios,-7.71442,41.28815
Moita,Vale da Amoreira,-9.038888888,38.64194444
Moita,Vale da Amoreira,-9.03667,38.64281
Loulé,Ameixial,-7.963611111,37.36416667
Elvas,São Brás e São Lourenço,-7.22528,38.87753
Felgueiras,Torrados,-8.23714,41.35656
Felgueiras,Torrados,-8.2325,41.35805556
"Ponte de Sor, Tramaga e Vale de Açor",Vale de Açor,-7.924722222,39.24916667
"Ponte de Sor, Tramaga e Vale de Açor",Vale de Açor,-7.91144,39.24274
"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",Santa Cristina do Couto,-8.475277777,41.32444444
Almodôvar,Santa Cruz,-7.9757,37.43458
Almodôvar,Santa Cruz,-7.916666666,37.43333333
União das Freguesias de Silveiros e Rio Covo (Santa Eulália),Rio Covo (Santa Eulália),-8.58083,41.48928
União das Freguesias de Silveiros e Rio Covo (Santa Eulália),Rio Covo (Santa Eulália),-8.569166666,41.48777778
"Torres Novas (Santa Maria, Salvador e Santiago)",Santa Maria,-8.55732,39.45908
Seia,Santiago,-7.729166666,40.42388889
Torres Novas,Torres Novas,-8.50558,39.49647
Safara e Santo Aleixo da Restauração,Santo Aleixo da Restauração,-7.15,38.06666667
Sousel,Santo Amaro,-7.583055555,38.96888889
São Tomé do Castelo e Justes,Justes,-7.619722222,41.34888889
Gaio-Rosário e Sarilhos Pequenos,Gaio-Rosário,-9.01131,38.67513
Gaio-Rosário e Sarilhos Pequenos,Gaio-Rosário,-9.005277777,38.67194444
São Manços e São Vicente do Pigeiro,São Vicente do Pigeiro,-7.64333333,38.45361111
Vila Nova de Gaia,Vilar de Andorinho,-8.57541,41.10159
Oliveira do Bairro,Palhaça,-8.6,40.52194444
Vila Pouca de Aguiar,Soutelo de Aguiar,-7.666666666,41.47666667
Anadia,Sangalhos,-8.473888888,40.49277778
Elvas,Santa Eulália,-7.247777777,39.00527778
Mealhada,Vacariça,-8.411111111,40.37222222
"Seixal, Arrentela e Aldeia de Paio Pires",Seixal,-9.106111111,38.64277778
Oliveira de Azeméis,São Roque,-8.4675,40.87305556
Barcelos,Ucha,-8.517777777,41.57583333
Paços de Ferreira,Seroa,-8.43675,41.26124
Arouca e Burgo,Burgo,-8.25799,40.91521
Mourão,Luz,-7.4,38.33333333
Mourão,Luz,-7.37797,38.32088
Santa Marinha e São Pedro da Afurada,São Pedro da Afurada,-8.645555555,41.14472222
Unhão e Lordelo,Unhão,-8.240555555,41.3175
Unhão e Lordelo,Unhão,-8.23562,41.31666
Fornelo e Vairão,Vairão,-8.66657,41.32593
Fornelo e Vairão,Vairão,-8.670277777,41.33222222
Portalegre,Fortios,-7.49453,39.29948
Portalegre,Fortios,-7.497777777,39.32888889
Sever do Vouga,Pessegueiro do Vouga,-8.373055555,40.70777778
Vila Flor e Nabo,Vila Flor,-7.13341,41.28125
Vila Flor e Nabo,Vila Flor,-7.152222222,41.30666667
Anadia,Amoreira da Gândara,-8.540833333,40.47916667
Crato,Aldeia da Mata,-7.730277777,39.30583333
Oliveira de Azeméis,Fajões,-8.416666666,40.91666667
Elvas,São Vicente e Ventosa,-7.212777777,38.95388889
Borba,Matriz,-7.45017,38.80961
Borba,Matriz,-7.433333333,38.8
Arouca,Mansores,-8.369166666,40.93083333
Arouca,Mansores,-8.3617,40.93612
Aveiro,Nariz,-8.59042,40.5488
Aveiro,Nariz,-8.59063,40.55039
Aveiro,Nariz,-8.589444444,40.53972222
Estarreja,Pardilhó,-8.624722222,40.7975
Vagos,Ponte de Vagos,-8.670833333,40.47833333
"Crato e Mártires, Flor da Rosa e Vale do Peso",Flor da Rosa,-7.646666666,39.30527778
Vale de Cambra,São Pedro de Castelões,-8.39537,40.81776
Vale de Cambra,São Pedro de Castelões,-8.386388888,40.8175
Monforte,Monforte,-7.438888888,39.05305556
Terrugem e Vila Boim,Terrugem,-7.349166666,38.84416667
Espinho,Espinho,-8.6416,41.00757
Vagos,Gafanha da Boa Hora,-8.75552,40.53016
Vagos,Gafanha da Boa Hora,-8.757222222,40.55166667
Gulpilhares e Valadares,Valadares,-8.640277777,41.09972222
Gulpilhares e Valadares,Valadares,-8.63921,41.09371
Arouca,Escariz,-8.40962,40.93762
Mealhada,Casal Comba,-8.46945,40.34409
Mealhada,Casal Comba,-8.467777777,40.36638889
Aveiro,Eirol,-8.536944444,40.61083333
"Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",Ul,-8.49897,40.8192
Bragança,Sendas,-6.836944444,41.60361111
Arouca,Alvarenga,-8.163875,40.97151111
Vila do Conde,Árvore,-8.718055555,41.3375
Arouca,Janarde,-8.15414,40.91612
Arouca,Janarde,-8.149722222,40.92666667
Anadia,Ancas,-8.506944444,40.46444444
Anadia,Ancas,-8.50129,40.46913
Portalegre,Urra,-7.401111111,39.22527778
Nogueira do Cravo e Pindelo,Nogueira do Cravo,-8.453611111,40.88833333
Lousada,Casais,-8.30786,41.267
Arouca,Fermedo,-8.410833333,40.95166667
Portalegre,Alegrete,-7.323333333,39.23972222
Portalegre,Alegrete,-7.30139,39.24129
Aveiro,Cacia,-8.6,40.68333333
"Alandroal, São Brás dos Matos e Juromenha",Nossa Senhora da Conceição,-7.35,38.65
Anadia,Vila Nova de Monsarros,-8.398888888,40.40916667
Anadia,Vila Nova de Monsarros,-8.39149,40.41522
Gavião,Belver,-7.9575,39.49611111
Gavião,Belver,-7.92817,39.52124
Vagos,Covão do Lobo,-8.643333333,40.44027778
Pedrógão Grande,Graça,-8.22326,39.89314
Pedrógão Grande,Graça,-8.216944444,39.89333333
"Real, Dume e Semelhe",Dume,-8.433611111,41.57083333
Gulpilhares e Valadares,Gulpilhares,-8.634166666,41.07225
Seia,São Martinho,-7.65577,40.43297
Seia,São Martinho,-7.671944444,40.44305556
União das Freguesias de Durrães e Tregosa,Durrães,-8.668055555,41.63833333
União das Freguesias de Durrães e Tregosa,Durrães,-8.66804,41.63946
Beja,Salvada,-7.766666666,37.93333333
Póvoa de Varzim,Estela,-8.75,41.44611111
Póvoa de Varzim,Estela,-8.75616,41.45156
Tarouca e Dálvares,Dálvares,-7.76089,41.03477
Felgueiras,Vizela,-8.25055,41.38082
Felgueiras,Vizela,-8.245555555,41.38111111
Sintra,Mira-Sintra,-9.30148,38.78417
Amarante,Santiago de Figueiró,-8.1592,41.30407
Idanha-a-Nova,Penha Garcia,-7.019166666,40.04
Monção,Portela,-8.483055555,41.98583333
"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Nossa Senhora do Pópulo,-9.119,39.395
"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Nossa Senhora do Pópulo,-9.12087,39.40304
Águeda,Recardães,-8.46484,40.56445
Terras de Massueime,Ervas Tenras,-7.186111111,40.74055556
Tomar,Junceira,-8.356388888,39.605
Tomar,Junceira,-8.33756,39.6072
Mêda,Fonte Longa,-7.233611111,41.01305556
Avenidas Novas,São Sebastião da Pedreira,-9.149166666,38.73083333
Paços de Ferreira,Ferreira,-8.348888888,41.26472222
Vila do Conde,Junqueira,-8.682222222,41.37972222
Vinhais,Edrosa,-6.96739,41.7557
Vinhais,Edrosa,-6.966111111,41.76555556
Braga,Fraião,-8.403611111,41.535
Braga,Fraião,-8.39911,41.53714
Barcelos,Lijó,-8.614722222,41.56916667
União das Freguesias de Quintiães e Aguiar,Quintiães,-8.65568,41.61515
Alfândega da Fé,Vilarelhos,-7.03602,41.34667
Alfândega da Fé,Vilarelhos,-7.041111111,41.34777778
Idanha-a-Nova,São Miguel de Acha,-7.321666666,40.01527778
Leiria,Milagres,-8.793611111,39.78805556
Carreiras (São Miguel) e Carreiras (Santiago),Carreiras,-8.49366,41.65685
Carreiras (São Miguel) e Carreiras (Santiago),Carreiras,-8.491111111,41.65722222
Vila Nova de Famalicão,Vermoim,-8.451944444,41.41805556
Vila Nova de Famalicão,Vermoim,-8.45022,41.42195
Odemira,Vila Nova de Milfontes,-8.783333333,37.71666667
Ourém,Urqueira,-8.595277777,39.73
Ourém,Urqueira,-8.58892,39.74807
Felgueiras,Lagares,-8.22998,41.36834
Felgueiras,Lagares,-8.221944444,41.36888889
Coimbra,São João do Campo,-8.51735,40.24042
Coimbra,São João do Campo,-8.511388888,40.24333333
Vieira do Minho,Eira Vedra,-8.155277777,41.645
Vieira do Minho,Eira Vedra,-8.14642,41.64577
Eiras e São Paulo de Frades,Eiras,-8.42401,40.24213
Eiras e São Paulo de Frades,Eiras,-8.417777777,40.235
Paços de Ferreira,Eiriz,-8.383611111,41.30444444
Ansião,Torre de Vale de Todos,-8.428333333,39.96111111
Paredes de Coura,Romarigães,-8.634722222,41.86916667
Viana do Castelo,Vila de Punhe,-8.733055555,41.65444444
Barcelos,Rio Covo (Santa Eugénia),-8.595,41.52833333
Barcelos,Rio Covo (Santa Eugénia),-8.59474,41.5297
Caldas da Rainha,Salir de Matos,-9.095,39.43166667
Caldas da Rainha,Salir de Matos,-9.08557,39.43222
Vila Verde,Pico,-8.419722222,41.695
São João das Lampas e Terrugem,Terrugem,-9.374722222,38.85111111
Proença-a-Nova,Peral,-7.801666666,39.69194444
Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Santa Maria Maior,-8.82602,41.70401
Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Santa Maria Maior,-8.824444444,41.70138889
Figueira da Foz,Lavos,-8.837777777,40.09083333
Misericórdia,Encarnação,-9.117805555,38.77341667
Vinhais,Vila Verde,-6.958055555,41.84388889
Areias de Vilar e Encourados,Encourados,-8.532222222,41.53083333
Vila Franca de Xira,Vialonga,-9.08458,38.87078
Vila Franca de Xira,Vialonga,-9.083397222,38.87402222
Soure,Figueiró do Campo,-8.5775,40.14777778
Soure,Figueiró do Campo,-8.58428,40.15226
Leiria,Marrazes,-8.807777777,39.76527778
Leiria,Marrazes,-8.79936,39.77237
Albufeira,Olhos de Água,-8.191666666,37.09222222
Castro Verde,Entradas,-8.013194444,37.77608333
Oriz (Santa Marinha) e Oriz (São Miguel),Oriz,-8.361944444,41.70472222
Mação,Envendos,-7.875,39.56833333
Soure,Tapéus,-8.540555555,40.03583333
"Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão",Geraz do Lima,-8.67609,41.70491
"Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão",Geraz do Lima,-8.677222222,41.70555556
Ereira e Lapa,Ereira,-8.866666666,39.17805556
Mafra,Ericeira,-9.415277777,38.96277778
Pinhel,Ervedosa,-7.176111111,40.84694444
Figueira de Castelo Rodrigo,Vilar de Amargo,-7.013611111,40.94222222
Figueira de Castelo Rodrigo,Vilar de Amargo,-7.00157,40.94636
Terras de Bouro,Vilar da Veiga,-8.1649,41.70735
Terras de Bouro,Vilar da Veiga,-8.169722222,41.74555556
Figueira de Castelo Rodrigo,Escalhão,-6.926111111,40.94944444
Tábua,Espariz,-8.02485,40.31839
Tábua,Espariz,-8.026944444,40.32305556
Recardães e Espinhel,Espinhel,-8.491944444,40.56722222
Braga,Espinho,-8.361666666,41.5475
Bragança,Espinhosela,-6.847777777,41.86583333
Ourém,Espite,-8.637222222,39.76527778
Ourém,Espite,-8.63734,39.76602
Braga,Esporões,-8.418611111,41.51111111
Vila Verde,Esqueiros,-8.44597,41.66236
Évora,São Manços e São Vicente do Pigeiro,-7.75138889,38.45944444
Viana do Castelo,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,-8.81925,41.69986111
Vila Nova de Cerveira,Reboreda e Nogueira,-8.71501,41.95512
Aguiar da Beira,Souto de Aguiar da Beira e Valverde,-7.504,40.803
Amares,Torre e Portela,-8.371,41.653
Caminha,Caminha (Matriz) e Vilarelho,-8.83985,41.86968
Caminha,Gondar e Orbacém,-8.7806,41.8191
Arcos de Valdevez,Guilhadeses e Santar,-8.426492,41.824823
Alijó,"Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas",-7.5277,41.2224
Caminha,Venade e Azevedo,-8.81,41.8451
Arcos de Valdevez,"Vilela, São Cosme e São Damião e Sá",-8.431,41.9185
Vila Nova de Cerveira,Vila Nova de Cerveira e Lovelhe,-8.73046,41.94804
Montalegre,Vilar de Perdizes e Meixide,-7.61405,41.8313
Seia,Carragozela e Várzea de Meruge,-7.7,40.41666667
Tábua,Covas e Vila Nova de Oliveirinha,-7.93333333,40.35
Tábua,Ázere e Covelo,-8.08333333,40.35
Oliveira do Hospital,Ervedal e Vila Franca da Beira,-7.88333333,40.41666667
Tábua,Espariz e Sinde,-8.03333333,40.31666667
Tábua,Pinheiro de Coja e Meda de Mouros,-8,40.3
Oliveira do Hospital,Lagos da Beira e Lajeosa,-7.83333333,40.36666667
Oliveira do Hospital,Oliveira do Hospital e São Paio de Gramaços,-7.86666667,40.36666667
Oliveira do Hospital,Penalva de Alva e São Sebastião da Feira,-7.83333333,40.33333333
Olhão,Moncarapacho e Fuseta,-7.787,37.085
Tavira,Luz de Tavira e Santo Estêvão,-7.703,37.093
Tavira,Conceição e Cabanas de Tavira,-7.604,37.146
Peso da Régua,Peso da Régua e Godim,-7.79336,41.16378
Peso da Régua,Moura Morta e Vinhós,-7.8567,41.21465
Peso da Régua,Galafura e Covelinhas,-7.67804,41.17354
Peso da Régua,Poiares e Canelas,-7.721275,41.1741
Ponte de Lima,Arca e Ponte de Lima,-8.578561111,41.76171111
Ponte de Lima,"Ardegão, Freixo e Mato",-8.585330555,41.65416111
Ponte de Lima,Cabaços e Fojo Lobal,-8.5716,41.6934
Ponte de Lima,Bárrio e Cepões,-8.575,41.832
Ponte de Lima,Cabração e Moreira do Lima,-8.6438,41.8168
Ponte de Lima,"Labrujó, Rendufe e Vilar do Monte",-8.5493,41.8498
Ponte de Lima,Navió e Vitorino dos Piães,-8.619388888,41.68081111
Ponte de Lima,Associação de Freguesias do Vale do Neiva,-8.556530555,41.64453889
Portalegre,Reguengo e São Julião,-7.2672,39.28115
Portalegre,Ribeira de Nisa e Carreiras,-7.432425,39.35055
Portalegre,Sé e São Lourenço,-7.439375,39.290075
Sabrosa,"Provesende, Gouvães do Douro e São Cristóvão do Douro",-7.5665,41.2113
Sabrosa,São Martinho de Antas e Paradela de Guiães,-7.63,41.25
Santa Marta de Penaguião,Louredo e Fornelos,-7.822075,41.2524
Seia,Sameice e Santa Eulália,-7.78333333,40.43333333
Seia,Santa Marinha e São Martinho,-7.66666667,40.45
Seia,Torrozelo e Folhadosa,-7.76666667,40.38333333
Seia,Tourais e Lajes,-7.75,40.46666718
Sintra,Agualva e Mira Sintra,-9.3,38.76666667
Valença,Gondomil e Sanfins,-8.58045,42.01703889
Valença,Gandra e Taião,-8.6014,42.0006
Valença,São Julião e Silva,-8.652080555,41.95036111
Vila Franca de Xira,Póvoa de Santa Iria e Forte da Casa,-9.06,38.86
Vinhais,Travanca e Santa Cruz,-6.999444,41.891944
Monção,Anhões e Luzio,-8.433333333,41.98333333
Monção,"Messegães, Valadares e Sá",-8.355688888,42.07583056
Monção,Monção e Troviscoso,-8.468222222,42.06713056
Monção,"Sago, Lordelo e Parada",-8.451130555,42.02583056
Monção,Troporiz e Lapela,-8.5261,42.0538
Montalegre,"Cambeses do Rio, Donões e Mourilhe",-7.83545,41.8391
Montalegre,Meixedo e Padornelos,-7.745121666,41.85373833
Montalegre,Sezelhe e Covelães,-7.90825,41.81655
Montalegre,"Paradela, Contim e Fiães",-7.936742857,41.76535714
Montalegre,Montalegre e Padroso,-7.792785,41.84713
Montalegre,Venda Nova e Pondras,-7.941885714,41.68528571
Montalegre,Viade de Baixo e Fervidelas,-7.862075,41.746925
Tavira,Tavira (Santa Maria e Santiago),-7.651,37.126
Ribeira de Pena,Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega,-7.8189,41.516225
Santa Marta de Penaguião,Lobrigos (São Miguel e São João Baptista) e Sanhoane,-7.7837,41.1918
Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",-9.387,38.798
Sintra,"Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",-9.36932,38.81035
Vila Nova de Famalicão,"Vale (São Cosme), Telhado e Portela",-8.47569,41.4475
Sintra,São João das Lampas e Terrugem,-9.255,38.755
Alcoutim e Pereiro,Alcoutim,-7.51699,37.44905
Almeida,Aldeia Nova,-6.949722222,40.67027778
Barrancos,Barrancos,-6.975833333,38.1295
Moita,Baixa da Banheira e Vale da Amoreira,-9.045,38.66
Vila Meã,Ataíde,-8.19605,41.24744
Buarcos e São Julião,Buarcos,-8.8768,40.16604
Porto Santo,Porto Santo,-16.34147,33.07197
São Brás de Alportel,São Brás de Alportel,-7.87546,37.19564
São João da Madeira,São João da Madeira,-8.49283,40.89772
Sé e São Lourenço,Sé,-7.42203,39.28761
Távora (Santa Maria e São Vicente),São Vicente de Távora,-8.47522,41.82612
Távora e Pereiro,Távora,-7.53042,41.09697
Buarcos e São Julião,Redondos,-8.883333,40.166667
Arcos de Valdevez,Santa Maria de Távora,-8.46018,41.81963
Areeiro,CGD´s garden,-9.141944444,38.74025
Vila Nova de Famalicão,Castelões,-8.42997,41.41204
Vila Nova de Famalicão,Castelões,-8.429722222,41.41277778
Silva Escura e Dornelas,Silva Escura,-8.390555555,40.75916667
Silva Escura e Dornelas,Silva Escura,-8.38614,40.76179
Vagos,Santo André de Vagos,-8.675833333,40.51
Cedrim e Paradela,Paradela,-8.35534,40.69357
Cedrim e Paradela,Paradela,-8.356388888,40.70222222
Nisa,Santana,-7.68711,39.61029
Nisa,Santana,-7.702222222,39.61805556
Arouca,Canelas,-8.200277777,40.97222222
Ferreira do Alentejo e Canhestros,Ferreira do Alentejo,-8.1,38.05
"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",Santo Tirso,-8.4775,41.34277778
Felgueiras,Vila Cova da Lixa,-8.16358,41.32591
Felgueiras,Vila Cova da Lixa,-8.161666666,41.32361111
Vagos,Sosa,-8.661111111,40.54611111
Vagos,Sosa,-8.64231,40.55071
Mealhada,Ventosa do Bairro,-8.480277777,40.39888889
Mealhada,Ventosa do Bairro,-8.48434,40.40278
Aveiro,Nossa Senhora de Fátima,-8.573611111,40.57472222
Celorico de Basto,Codeçoso,-8.02647,41.33849
Celorico de Basto,Codeçoso,-8.023333333,41.34111111
"Crato e Mártires, Flor da Rosa e Vale do Peso",Crato e Mártires,-7.644444444,39.28444444
Lousada,Macieira,-8.244722222,41.28777778
Sever do Vouga,Dornelas,-8.383333333,40.78444444
Oliveira de Azeméis,Pindelo,-8.4425,40.87027778
Crato,Monte da Pedra,-7.751111111,39.36444444
Aveiro,Esgueira,-8.629,40.646
Covelo de Paivó e Janarde,Covelo de Paivó,-8.165277777,40.88361111
Castelo de Vide,Santa Maria da Devesa,-7.43404,39.45261
"Tamengos, Aguim e Óis do Bairro",Tamengos,-8.466944444,40.41583333
Lousada,Nogueira,-8.26307,41.28495
"Pinheiro da Bemposta, Travanca e Palmaz",Pinheiro da Bemposta,-8.49648,40.78146
"Pinheiro da Bemposta, Travanca e Palmaz",Pinheiro da Bemposta,-8.483055555,40.79083333
Fronteira,Cabeço de Vide,-7.59,39.13083333
Moura,Póvoa de São Miguel,-7.333333333,38.21666667
Moura,Póvoa de São Miguel,-7.35835,38.24739
"Alandroal, São Brás dos Matos e Juromenha",São Brás Dos Matos,-7.320083333,38.68225
Nisa,São Matias,-7.72796,39.55927
Anadia,Moita,-8.415833333,40.4425
Castelo de Vide,Nossa Senhora da Graça de Póvoa e Meadas,-7.518611111,39.51027778
Gavião,Comenda,-7.780555555,39.39833333
Portel,Amieira,-7.55,38.28333333
Castelo de Vide,São João Baptista,-7.571388888,39.42388889
Nisa,Tolosa,-7.718611111,39.42388889
Ovar,Cortegaça,-8.666666666,40.95
Ovar,Cortegaça,-8.63281,40.93751
Sousel,Casa Branca,-7.809444444,38.94944444
Viana do Alentejo,Viana do Alentejo,-8,38.31666667
Viana do Alentejo,Viana do Alentejo,-8.01002,38.34194
Paços de Ferreira,Paços de Ferreira,-8.37794,41.27596
"União das Freguesias da Póvoa de Varzim, Beiriz e Argivai",Póvoa de Varzim Parish,-8.762777777,41.38277778
Aveiro,Santa Joana,-8.615277777,40.62777778
Aveiro,Requeixo,-8.531111111,40.59277778
Lousada,Aveleda,-8.25,41.27972222
Anadia,Avelãs de Caminho,-8.453333333,40.47916667
Anadia,Avelãs de Caminho,-8.44343,40.48493
"Ovar, São João, Arada e São Vicente de Pereira Jusã",Ovar,-8.625277777,40.85972222
Vagos,Calvão,-8.697222222,40.47555556
Felgueiras,Varziela,-8.216111111,41.34777778
Ovar,Arada,-8.600277777,40.91666667
Oliveira de Azeméis,Carregosa,-8.416666666,40.88333333
Ponte de Sor,Galveias,-7.997777777,39.1575
Lousada,Boim,-8.281388888,41.26138889
Vale de Cambra,Vila Cova de Perrinho,-8.38873,40.8899
Vale de Cambra,Vila Cova de Perrinho,-8.388055555,40.8925
Canedo de Basto e Corgo,Corgo,-7.979166666,41.43444444
Castelo de Vide,Santiago Maior,-7.50753,39.46222
Castelo de Vide,Santiago Maior,-7.503611111,39.47083333
Arouca,Cabreiros,-8.188277777,40.85830556
Oliveira de Azeméis,Macieira de Sarnes,-8.46086,40.90273
Fronteira,São Saturnino,-7.551305555,39.03333333
Arraiolos,Vimieiro,-7.838666666,38.83091667
Sé e São Lourenço,São Lourenço,-7.43751,39.29244
Vale de Cambra,Macieira de Cambra,-8.374444444,40.85805556
Vale de Cambra,Macieira de Cambra,-8.36451,40.86826
Alter do Chão,Alter do Chão,-7.659166666,39.20027778
Marvão,Santo António das Areias,-7.3525,39.415
Marvão,Santo António das Areias,-7.33963,39.42408
Borba,Rio de Moinhos,-7.5,38.76666667
Arouca,Tropeço,-8.305833333,40.935
Ponte de Sor,Foros de Arrão,-8.241388888,39.17888889
Glória e Vera Cruz,Vera Cruz,-8.653055555,40.64305556
Gavião,Atalaia,-7.873333333,39.45527778
Ílhavo,Gafanha do Carmo,-8.744722222,40.58527778
"Cristelos, Boim e Ordem",Cristelos,-8.29404,41.27567
"Cristelos, Boim e Ordem",Cristelos,-8.290555555,41.27833333
Nisa,Montalvão,-7.531388888,39.5975
Marvão,São Salvador da Aramenha,-7.388888888,39.37444444
Ribeira de Nisa e Carreiras,Carreiras,-7.4325,39.37166667
Vagos,Santa Catarina,-8.64308,40.46886
Vagos,Santa Catarina,-8.64,40.46833333
Sousel,Sousel,-7.676111111,38.95222222
Torre de Moncorvo,Torre de Moncorvo,-7.0525,41.17555556
Estarreja,Salreu,-8.560833333,40.73722222
"Crato e Mártires, Flor da Rosa e Vale do Peso",Vale do Peso,-7.648611111,39.35083333
Lousada,Covas,-8.32022,41.28841
Borba,Orada,-7.45,38.86666667
Borba,Orada,-7.45111,38.87568
Vimioso,Vimioso,-6.5275,41.58361111
Oliveira do Bairro,Oiã,-8.539722222,40.54111111
"Arga (Baixo, Cima e São João)",Arga de São João,-8.745833333,41.85138889
Caminha,Argela,-8.789444444,41.86388889
Viana do Castelo,Santa Marta de Portuzelo,-8.771666666,41.70527778
Pinhel,Pomares,-7.16356,40.62647
